,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,pair_response,pair_acc,pair_rt,long_iti,simulation,version
36,,0,1,2,40,intact,1.0,,B,B,1900.0,,,,,,,,0,7,1
37,,0,1,2,41,intact,1.0,,K,K,2000.0,,,,,,,,0,7,1
38,,0,1,2,42,recombined,0.0,0.0,,C,1400.0,,,,,,,,0,7,1
39,,0,1,2,43,intact,1.0,,E,E,1100.0,,,,,,,,0,7,1
40,,0,1,2,44,intact,1.0,,G,G,2000.0,,,,,,,,0,7,1
41,,0,1,2,45,recombined,0.0,1.0,,A,2300.0,,,,,,,,0,7,1
42,,0,1,2,46,recombined,0.0,1.0,,K,4300.0,,,,,,,,1,7,1
43,,0,1,2,47,intact,1.0,,L,L,1900.0,,,,,,,,0,7,1
44,,0,1,2,48,recombined,0.0,0.0,,E,1100.0,,,,,,,,0,7,1
45,,0,1,2,49,intact,1.0,,C,C,2500.0,,,,,,,,0,7,1
46,,0,1,2,50,intact,1.0,,J,J,2000.0,,,,,,,,0,7,1
47,,0,1,2,51,recombined,0.0,0.0,,B,2700.0,,,,,,,,1,7,1
0,,0,1,1,4,intact,1.0,,F,F,1000.0,,,,,,,,0,8,1
1,,0,1,1,5,recombined,0.0,1.0,,F,2400.0,,,,,,,,0,8,1
2,,0,1,1,6,intact,1.0,,D,D,1200.0,,,,,,,,0,8,1
3,,0,1,1,7,recombined,0.0,1.0,,J,1500.0,,,,,,,,0,8,1
4,,0,1,1,8,intact,1.0,,L,L,4400.0,,,,,,,,1,8,1
5,,0,1,1,9,recombined,0.0,1.0,,K,1800.0,,,,,,,,0,8,1
6,,0,1,1,10,intact,1.0,,H,H,1600.0,,,,,,,,0,8,1
7,,0,1,1,11,recombined,0.0,0.0,,H,2200.0,,,,,,,,0,8,1
8,,0,1,1,12,recombined,0.0,0.0,,G,2200.0,,,,,,,,0,8,1
9,,0,1,1,13,intact,1.0,,I,I,2800.0,,,,,,,,0,8,1
10,,0,1,1,14,recombined,0.0,0.0,,E,3200.0,,,,,,,,1,8,1
11,,0,1,1,15,intact,1.0,,J,J,1700.0,,,,,,,,0,8,1
12,,0,1,1,16,intact,1.0,,K,K,1300.0,,,,,,,,0,8,1
13,,0,1,1,17,recombined,0.0,1.0,,D,1100.0,,,,,,,,0,8,1
14,,0,1,1,18,intact,1.0,,B,B,1200.0,,,,,,,,0,8,1
15,,0,1,1,19,recombined,0.0,0.0,,I,4000.0,,,,,,,,1,8,1
16,,0,1,1,20,recombined,0.0,1.0,,L,1800.0,,,,,,,,0,8,1
17,,0,1,1,21,intact,1.0,,C,C,2000.0,,,,,,,,0,8,1
18,,0,1,1,22,recombined,0.0,1.0,,A,1300.0,,,,,,,,0,8,1
19,,0,1,1,23,intact,1.0,,E,E,2000.0,,,,,,,,0,8,1
20,,0,1,1,24,recombined,0.0,0.0,,C,4400.0,,,,,,,,1,8,1
21,,0,1,1,25,recombined,0.0,0.0,,B,2800.0,,,,,,,,0,8,1
22,,0,1,1,26,intact,1.0,,G,G,1700.0,,,,,,,,0,8,1
23,,0,1,1,27,intact,1.0,,A,A,1000.0,,,,,,,,0,8,1
24,,0,1,2,28,recombined,0.0,1.0,,K,2300.0,,,,,,,,0,8,1
25,,0,1,2,29,recombined,0.0,0.0,,E,2500.0,,,,,,,,0,8,1
26,,0,1,2,30,intact,1.0,,A,A,1100.0,,,,,,,,0,8,1
27,,0,1,2,31,recombined,0.0,0.0,,B,1500.0,,,,,,,,0,8,1
28,,0,1,2,32,recombined,0.0,1.0,,J,3600.0,,,,,,,,1,8,1
29,,0,1,2,33,intact,1.0,,L,L,1400.0,,,,,,,,0,8,1
30,,0,1,2,34,intact,1.0,,C,C,1700.0,,,,,,,,0,8,1
31,,0,1,2,35,recombined,0.0,0.0,,H,1200.0,,,,,,,,0,8,1
32,,0,1,2,36,recombined,0.0,1.0,,D,1400.0,,,,,,,,0,8,1
33,,0,1,2,37,intact,1.0,,K,K,1200.0,,,,,,,,0,8,1
34,,0,1,2,38,recombined,0.0,0.0,,C,3400.0,,,,,,,,1,8,1
35,,0,1,2,39,intact,1.0,,I,I,1200.0,,,,,,,,0,8,1
36,,0,1,2,40,recombined,0.0,0.0,,I,1100.0,,,,,,,,0,8,1
37,,0,1,2,41,recombined,0.0,1.0,,A,1300.0,,,,,,,,0,8,1
38,,0,1,2,42,intact,1.0,,B,B,2100.0,,,,,,,,0,8,1
39,,0,1,2,43,recombined,0.0,0.0,,F,2200.0,,,,,,,,0,8,1
40,,0,1,2,44,intact,1.0,,E,E,1500.0,,,,,,,,0,8,1
41,,0,1,2,45,intact,1.0,,G,G,3500.0,,,,,,,,1,8,1
42,,0,1,2,46,recombined,0.0,1.0,,G,1700.0,,,,,,,,0,8,1
43,,0,1,2,47,intact,1.0,,J,J,1200.0,,,,,,,,0,8,1
44,,0,1,2,48,intact,1.0,,F,F,1900.0,,,,,,,,0,8,1
45,,0,1,2,49,recombined,0.0,1.0,,L,1000.0,,,,,,,,0,8,1
46,,0,1,2,50,intact,1.0,,D,D,2400.0,,,,,,,,0,8,1
47,,0,1,2,51,intact,1.0,,H,H,3000.0,,,,,,,,1,8,1
0,,0,1,1,4,recombined,0.0,1.0,,F,1700.0,,,,,,,,0,9,1
1,,0,1,1,5,intact,1.0,,L,L,1800.0,,,,,,,,0,9,1
2,,0,1,1,6,intact,1.0,,I,I,1200.0,,,,,,,,0,9,1
3,,0,1,1,7,recombined,0.0,0.0,,G,1300.0,,,,,,,,0,9,1
4,,0,1,1,8,recombined,0.0,0.0,,H,1200.0,,,,,,,,0,9,1
5,,0,1,1,9,intact,1.0,,F,F,1700.0,,,,,,,,0,9,1
6,,0,1,1,10,recombined,0.0,0.0,,C,3300.0,,,,,,,,1,9,1
7,,0,1,1,11,intact,1.0,,J,J,2500.0,,,,,,,,0,9,1
8,,0,1,1,12,recombined,0.0,1.0,,K,1900.0,,,,,,,,0,9,1
9,,0,1,1,13,intact,1.0,,H,H,1600.0,,,,,,,,0,9,1
10,,0,1,1,14,intact,1.0,,C,C,1600.0,,,,,,,,0,9,1
11,,0,1,1,15,recombined,0.0,0.0,,E,3300.0,,,,,,,,1,9,1
12,,0,1,1,16,recombined,0.0,1.0,,J,2000.0,,,,,,,,0,9,1
13,,0,1,1,17,intact,1.0,,B,B,1100.0,,,,,,,,0,9,1
14,,0,1,1,18,intact,1.0,,K,K,1800.0,,,,,,,,0,9,1
15,,0,1,1,19,recombined,0.0,0.0,,B,1400.0,,,,,,,,0,9,1
16,,0,1,1,20,recombined,0.0,1.0,,L,3100.0,,,,,,,,1,9,1
17,,0,1,1,21,intact,1.0,,E,E,1900.0,,,,,,,,0,9,1
18,,0,1,1,22,recombined,0.0,0.0,,I,1200.0,,,,,,,,0,9,1
19,,0,1,1,23,intact,1.0,,G,G,1100.0,,,,,,,,0,9,1
20,,0,1,1,24,intact,1.0,,A,A,2900.0,,,,,,,,0,9,1
21,,0,1,1,25,recombined,0.0,1.0,,D,2200.0,,,,,,,,0,9,1
22,,0,1,1,26,intact,1.0,,D,D,1300.0,,,,,,,,0,9,1
23,,0,1,1,27,recombined,0.0,1.0,,A,1300.0,,,,,,,,0,9,1
24,,0,1,2,28,intact,1.0,,E,E,2200.0,,,,,,,,0,9,1
25,,0,1,2,29,recombined,0.0,0.0,,H,2800.0,,,,,,,,0,9,1
26,,0,1,2,30,recombined,0.0,0.0,,B,3500.0,,,,,,,,1,9,1
27,,0,1,2,31,intact,1.0,,D,D,2800.0,,,,,,,,0,9,1
28,,0,1,2,32,recombined,0.0,1.0,,D,1200.0,,,,,,,,0,9,1
29,,0,1,2,33,recombined,0.0,1.0,,L,2700.0,,,,,,,,0,9,1
30,,0,1,2,34,intact,1.0,,L,L,1300.0,,,,,,,,0,9,1
31,,0,1,2,35,recombined,0.0,0.0,,C,2900.0,,,,,,,,0,9,1
32,,0,1,2,36,intact,1.0,,G,G,3100.0,,,,,,,,1,9,1
33,,0,1,2,37,intact,1.0,,C,C,1200.0,,,,,,,,0,9,1
34,,0,1,2,38,recombined,0.0,1.0,,G,2900.0,,,,,,,,0,9,1
35,,0,1,2,39,recombined,0.0,1.0,,J,1900.0,,,,,,,,0,9,1
36,,0,1,2,40,intact,1.0,,A,A,1300.0,,,,,,,,0,9,1
37,,0,1,2,41,recombined,0.0,0.0,,I,3900.0,,,,,,,,1,9,1
38,,0,1,2,42,intact,1.0,,B,B,2600.0,,,,,,,,0,9,1
39,,0,1,2,43,intact,1.0,,J,J,1600.0,,,,,,,,0,9,1
40,,0,1,2,44,recombined,0.0,0.0,,E,1300.0,,,,,,,,0,9,1
41,,0,1,2,45,recombined,0.0,1.0,,A,1400.0,,,,,,,,0,9,1
42,,0,1,2,46,intact,1.0,,F,F,4000.0,,,,,,,,1,9,1
43,,0,1,2,47,intact,1.0,,I,I,1000.0,,,,,,,,0,9,1
44,,0,1,2,48,recombined,0.0,1.0,,K,1300.0,,,,,,,,0,9,1
45,,0,1,2,49,intact,1.0,,K,K,1800.0,,,,,,,,0,9,1
46,,0,1,2,50,intact,1.0,,H,H,1100.0,,,,,,,,0,9,1
47,,0,1,2,51,recombined,0.0,0.0,,F,1800.0,,,,,,,,0,9,1
0,,0,1,1,4,recombined,0.0,1.0,,F,2700.0,,,,,,,,1,10,1
1,,0,1,1,5,intact,1.0,,E,E,1800.0,,,,,,,,0,10,1
2,,0,1,1,6,recombined,0.0,1.0,,A,2200.0,,,,,,,,0,10,1
3,,0,1,1,7,recombined,0.0,1.0,,L,2200.0,,,,,,,,0,10,1
4,,0,1,1,8,intact,1.0,,G,G,2300.0,,,,,,,,0,10,1
5,,0,1,1,9,recombined,0.0,0.0,,H,2500.0,,,,,,,,0,10,1
6,,0,1,1,10,intact,1.0,,C,C,1000.0,,,,,,,,0,10,1
7,,0,1,1,11,recombined,0.0,0.0,,E,1600.0,,,,,,,,0,10,1
8,,0,1,1,12,recombined,0.0,0.0,,B,1300.0,,,,,,,,0,10,1
9,,0,1,1,13,intact,1.0,,K,K,1200.0,,,,,,,,0,10,1
10,,0,1,1,14,intact,1.0,,L,L,1600.0,,,,,,,,0,10,1
11,,0,1,1,15,recombined,0.0,1.0,,J,1500.0,,,,,,,,0,10,1
12,,0,1,1,16,intact,1.0,,A,A,3600.0,,,,,,,,1,10,1
13,,0,1,1,17,recombined,0.0,0.0,,G,1300.0,,,,,,,,0,10,1
14,,0,1,1,18,intact,1.0,,D,D,1900.0,,,,,,,,0,10,1
15,,0,1,1,19,recombined,0.0,1.0,,D,1500.0,,,,,,,,0,10,1
16,,0,1,1,20,intact,1.0,,F,F,2400.0,,,,,,,,0,10,1
17,,0,1,1,21,recombined,0.0,0.0,,C,1300.0,,,,,,,,0,10,1
18,,0,1,1,22,recombined,0.0,1.0,,K,4400.0,,,,,,,,1,10,1
19,,0,1,1,23,intact,1.0,,J,J,1900.0,,,,,,,,0,10,1
20,,0,1,1,24,intact,1.0,,I,I,1600.0,,,,,,,,0,10,1
21,,0,1,1,25,recombined,0.0,0.0,,I,1800.0,,,,,,,,0,10,1
22,,0,1,1,26,intact,1.0,,B,B,1300.0,,,,,,,,0,10,1
23,,0,1,1,27,intact,1.0,,H,H,1600.0,,,,,,,,0,10,1
24,,0,1,2,28,recombined,0.0,0.0,,F,4700.0,,,,,,,,1,10,1
25,,0,1,2,29,intact,1.0,,A,A,1900.0,,,,,,,,0,10,1
26,,0,1,2,30,intact,1.0,,C,C,1400.0,,,,,,,,0,10,1
27,,0,1,2,31,recombined,0.0,1.0,,K,1400.0,,,,,,,,0,10,1
28,,0,1,2,32,recombined,0.0,1.0,,G,2200.0,,,,,,,,0,10,1
29,,0,1,2,33,intact,1.0,,L,L,1300.0,,,,,,,,0,10,1
30,,0,1,2,34,intact,1.0,,B,B,4300.0,,,,,,,,1,10,1
31,,0,1,2,35,recombined,0.0,0.0,,B,2600.0,,,,,,,,0,10,1
32,,0,1,2,36,intact,1.0,,F,F,1900.0,,,,,,,,0,10,1
33,,0,1,2,37,intact,1.0,,E,E,1200.0,,,,,,,,0,10,1
34,,0,1,2,38,recombined,0.0,0.0,,H,2500.0,,,,,,,,0,10,1
35,,0,1,2,39,intact,1.0,,D,D,1300.0,,,,,,,,0,10,1
36,,0,1,2,40,recombined,0.0,1.0,,L,3200.0,,,,,,,,1,10,1
37,,0,1,2,41,recombined,0.0,1.0,,J,1200.0,,,,,,,,0,10,1
38,,0,1,2,42,intact,1.0,,J,J,1100.0,,,,,,,,0,10,1
39,,0,1,2,43,recombined,0.0,0.0,,C,1000.0,,,,,,,,0,10,1
40,,0,1,2,44,recombined,0.0,0.0,,E,1000.0,,,,,,,,0,10,1
41,,0,1,2,45,intact,1.0,,I,I,4000.0,,,,,,,,1,10,1
42,,0,1,2,46,recombined,0.0,0.0,,I,1300.0,,,,,,,,0,10,1
43,,0,1,2,47,recombined,0.0,1.0,,D,1400.0,,,,,,,,0,10,1
44,,0,1,2,48,intact,1.0,,G,G,1100.0,,,,,,,,0,10,1
45,,0,1,2,49,intact,1.0,,K,K,1700.0,,,,,,,,0,10,1
46,,0,1,2,50,recombined,0.0,1.0,,A,2600.0,,,,,,,,0,10,1
47,,0,1,2,51,intact,1.0,,H,H,3200.0,,,,,,,,1,10,1
0,,0,1,1,4,intact,1.0,,D,D,4000.0,,,,,,,,1,11,1
1,,0,1,1,5,recombined,0.0,0.0,,C,1900.0,,,,,,,,0,11,1
2,,0,1,1,6,intact,1.0,,A,A,2500.0,,,,,,,,0,11,1
3,,0,1,1,7,recombined,0.0,1.0,,D,1100.0,,,,,,,,0,11,1
4,,0,1,1,8,intact,1.0,,I,I,1600.0,,,,,,,,0,11,1
5,,0,1,1,9,recombined,0.0,1.0,,L,1500.0,,,,,,,,0,11,1
6,,0,1,1,10,recombined,0.0,1.0,,J,1300.0,,,,,,,,0,11,1
7,,0,1,1,11,intact,1.0,,J,J,3400.0,,,,,,,,1,11,1
8,,0,1,1,12,intact,1.0,,E,E,1100.0,,,,,,,,0,11,1
9,,0,1,1,13,recombined,0.0,1.0,,A,2100.0,,,,,,,,0,11,1
10,,0,1,1,14,intact,1.0,,B,B,1200.0,,,,,,,,0,11,1
11,,0,1,1,15,intact,1.0,,F,F,1400.0,,,,,,,,0,11,1
12,,0,1,1,16,recombined,0.0,1.0,,K,2700.0,,,,,,,,0,11,1
13,,0,1,1,17,intact,1.0,,G,G,1900.0,,,,,,,,0,11,1
14,,0,1,1,18,recombined,0.0,0.0,,B,2200.0,,,,,,,,0,11,1
15,,0,1,1,19,intact,1.0,,H,H,2000.0,,,,,,,,0,11,1
16,,0,1,1,20,recombined,0.0,0.0,,I,1500.0,,,,,,,,0,11,1
17,,0,1,1,21,recombined,0.0,1.0,,F,2200.0,,,,,,,,0,11,1
18,,0,1,1,22,intact,1.0,,K,K,2600.0,,,,,,,,0,11,1
19,,0,1,1,23,recombined,0.0,0.0,,E,2900.0,,,,,,,,1,11,1
20,,0,1,1,24,recombined,0.0,0.0,,G,1600.0,,,,,,,,0,11,1
21,,0,1,1,25,intact,1.0,,C,C,1400.0,,,,,,,,0,11,1
22,,0,1,1,26,intact,1.0,,L,L,1600.0,,,,,,,,0,11,1
23,,0,1,1,27,recombined,0.0,0.0,,H,1800.0,,,,,,,,0,11,1
24,,0,1,2,28,intact,1.0,,I,I,1600.0,,,,,,,,0,11,1
25,,0,1,2,29,intact,1.0,,C,C,1200.0,,,,,,,,0,11,1
26,,0,1,2,30,recombined,0.0,1.0,,L,3400.0,,,,,,,,1,11,1
27,,0,1,2,31,intact,1.0,,H,H,2700.0,,,,,,,,0,11,1
28,,0,1,2,32,recombined,0.0,0.0,,B,1100.0,,,,,,,,0,11,1
29,,0,1,2,33,recombined,0.0,1.0,,D,2000.0,,,,,,,,0,11,1
30,,0,1,2,34,intact,1.0,,A,A,2200.0,,,,,,,,0,11,1
31,,0,1,2,35,intact,1.0,,F,F,4600.0,,,,,,,,1,11,1
32,,0,1,2,36,recombined,0.0,1.0,,K,2500.0,,,,,,,,0,11,1
33,,0,1,2,37,intact,1.0,,K,K,1100.0,,,,,,,,0,11,1
34,,0,1,2,38,recombined,0.0,0.0,,C,2000.0,,,,,,,,0,11,1
35,,0,1,2,39,intact,1.0,,J,J,1300.0,,,,,,,,0,11,1
36,,0,1,2,40,recombined,0.0,0.0,,E,1600.0,,,,,,,,0,11,1
37,,0,1,2,41,intact,1.0,,L,L,1300.0,,,,,,,,0,11,1
38,,0,1,2,42,recombined,0.0,1.0,,G,3700.0,,,,,,,,1,11,1
39,,0,1,2,43,recombined,0.0,1.0,,J,1400.0,,,,,,,,0,11,1
40,,0,1,2,44,intact,1.0,,B,B,2000.0,,,,,,,,0,11,1
41,,0,1,2,45,recombined,0.0,1.0,,A,1600.0,,,,,,,,0,11,1
42,,0,1,2,46,recombined,0.0,0.0,,I,1100.0,,,,,,,,0,11,1
43,,0,1,2,47,intact,1.0,,E,E,3600.0,,,,,,,,1,11,1
44,,0,1,2,48,recombined,0.0,0.0,,F,2000.0,,,,,,,,0,11,1
45,,0,1,2,49,intact,1.0,,G,G,1600.0,,,,,,,,0,11,1
46,,0,1,2,50,recombined,0.0,0.0,,H,1200.0,,,,,,,,0,11,1
47,,0,1,2,51,intact,1.0,,D,D,1700.0,,,,,,,,0,11,1
0,,0,1,1,4,recombined,0.0,1.0,,K,3600.0,,,,,,,,1,12,1
1,,0,1,1,5,intact,1.0,,I,I,2200.0,,,,,,,,0,12,1
2,,0,1,1,6,recombined,0.0,0.0,,I,1100.0,,,,,,,,0,12,1
3,,0,1,1,7,intact,1.0,,A,A,1000.0,,,,,,,,0,12,1
4,,0,1,1,8,intact,1.0,,G,G,1400.0,,,,,,,,0,12,1
5,,0,1,1,9,recombined,0.0,1.0,,F,3800.0,,,,,,,,1,12,1
6,,0,1,1,10,intact,1.0,,H,H,1300.0,,,,,,,,0,12,1
7,,0,1,1,11,recombined,0.0,0.0,,E,1400.0,,,,,,,,0,12,1
8,,0,1,1,12,intact,1.0,,C,C,2800.0,,,,,,,,0,12,1
9,,0,1,1,13,recombined,0.0,0.0,,G,2600.0,,,,,,,,0,12,1
10,,0,1,1,14,recombined,0.0,1.0,,D,3100.0,,,,,,,,1,12,1
11,,0,1,1,15,intact,1.0,,L,L,1700.0,,,,,,,,0,12,1
12,,0,1,1,16,intact,1.0,,F,F,1100.0,,,,,,,,0,12,1
13,,0,1,1,17,recombined,0.0,1.0,,J,1700.0,,,,,,,,0,12,1
14,,0,1,1,18,recombined,0.0,0.0,,H,1100.0,,,,,,,,0,12,1
15,,0,1,1,19,intact,1.0,,B,B,1400.0,,,,,,,,0,12,1
16,,0,1,1,20,recombined,0.0,1.0,,L,2800.0,,,,,,,,0,12,1
17,,0,1,1,21,recombined,0.0,1.0,,A,1600.0,,,,,,,,0,12,1
18,,0,1,1,22,intact,1.0,,E,E,1700.0,,,,,,,,0,12,1
19,,0,1,1,23,recombined,0.0,0.0,,B,1400.0,,,,,,,,0,12,1
20,,0,1,1,24,intact,1.0,,J,J,2300.0,,,,,,,,0,12,1
21,,0,1,1,25,intact,1.0,,K,K,1400.0,,,,,,,,0,12,1
22,,0,1,1,26,recombined,0.0,0.0,,C,1300.0,,,,,,,,0,12,1
23,,0,1,1,27,intact,1.0,,D,D,3100.0,,,,,,,,1,12,1
24,,0,1,2,28,intact,1.0,,G,G,1000.0,,,,,,,,0,12,1
25,,0,1,2,29,recombined,0.0,1.0,,D,2000.0,,,,,,,,0,12,1
26,,0,1,2,30,intact,1.0,,H,H,1300.0,,,,,,,,0,12,1
27,,0,1,2,31,intact,1.0,,E,E,2400.0,,,,,,,,0,12,1
28,,0,1,2,32,recombined,0.0,1.0,,G,1600.0,,,,,,,,0,12,1
29,,0,1,2,33,intact,1.0,,B,B,3100.0,,,,,,,,1,12,1
30,,0,1,2,34,recombined,0.0,1.0,,J,1800.0,,,,,,,,0,12,1
31,,0,1,2,35,intact,1.0,,C,C,1300.0,,,,,,,,0,12,1
32,,0,1,2,36,intact,1.0,,L,L,2900.0,,,,,,,,0,12,1
33,,0,1,2,37,recombined,0.0,0.0,,I,2300.0,,,,,,,,0,12,1
34,,0,1,2,38,recombined,0.0,0.0,,H,3100.0,,,,,,,,1,12,1
35,,0,1,2,39,intact,1.0,,D,D,1800.0,,,,,,,,0,12,1
36,,0,1,2,40,recombined,0.0,0.0,,C,1400.0,,,,,,,,0,12,1
37,,0,1,2,41,recombined,0.0,0.0,,E,1400.0,,,,,,,,0,12,1
38,,0,1,2,42,intact,1.0,,F,F,1300.0,,,,,,,,0,12,1
39,,0,1,2,43,intact,1.0,,K,K,3300.0,,,,,,,,1,12,1
40,,0,1,2,44,recombined,0.0,1.0,,L,1000.0,,,,,,,,0,12,1
41,,0,1,2,45,recombined,0.0,1.0,,A,2900.0,,,,,,,,0,12,1
42,,0,1,2,46,intact,1.0,,J,J,1700.0,,,,,,,,0,12,1
43,,0,1,2,47,recombined,0.0,0.0,,F,1900.0,,,,,,,,0,12,1
44,,0,1,2,48,recombined,0.0,0.0,,B,2100.0,,,,,,,,0,12,1
45,,0,1,2,49,intact,1.0,,A,A,1900.0,,,,,,,,0,12,1
46,,0,1,2,50,intact,1.0,,I,I,1200.0,,,,,,,,0,12,1
47,,0,1,2,51,recombined,0.0,1.0,,K,4400.0,,,,,,,,1,12,1
0,,0,1,1,4,intact,1.0,,F,F,1900.0,,,,,,,,0,13,1
1,,0,1,1,5,recombined,0.0,0.0,,C,2400.0,,,,,,,,0,13,1
2,,0,1,1,6,intact,1.0,,D,D,1000.0,,,,,,,,0,13,1
3,,0,1,1,7,intact,1.0,,J,J,1500.0,,,,,,,,0,13,1
4,,0,1,1,8,recombined,0.0,1.0,,A,1100.0,,,,,,,,0,13,1
5,,0,1,1,9,recombined,0.0,1.0,,F,4600.0,,,,,,,,1,13,1
6,,0,1,1,10,intact,1.0,,E,E,1200.0,,,,,,,,0,13,1
7,,0,1,1,11,recombined,0.0,1.0,,K,1200.0,,,,,,,,0,13,1
8,,0,1,1,12,recombined,0.0,0.0,,E,1100.0,,,,,,,,0,13,1
9,,0,1,1,13,intact,1.0,,K,K,1400.0,,,,,,,,0,13,1
10,,0,1,1,14,recombined,0.0,0.0,,G,1300.0,,,,,,,,0,13,1
11,,0,1,1,15,intact,1.0,,L,L,4700.0,,,,,,,,1,13,1
12,,0,1,1,16,intact,1.0,,B,B,1400.0,,,,,,,,0,13,1
13,,0,1,1,17,recombined,0.0,1.0,,J,1100.0,,,,,,,,0,13,1
14,,0,1,1,18,intact,1.0,,C,C,1400.0,,,,,,,,0,13,1
15,,0,1,1,19,recombined,0.0,0.0,,B,2000.0,,,,,,,,0,13,1
16,,0,1,1,20,recombined,0.0,0.0,,I,2600.0,,,,,,,,0,13,1
17,,0,1,1,21,intact,1.0,,A,A,3900.0,,,,,,,,1,13,1
18,,0,1,1,22,intact,1.0,,G,G,2600.0,,,,,,,,0,13,1
19,,0,1,1,23,recombined,0.0,1.0,,L,1500.0,,,,,,,,0,13,1
20,,0,1,1,24,intact,1.0,,H,H,1400.0,,,,,,,,0,13,1
21,,0,1,1,25,recombined,0.0,1.0,,D,2600.0,,,,,,,,0,13,1
22,,0,1,1,26,recombined,0.0,0.0,,H,1200.0,,,,,,,,0,13,1
23,,0,1,1,27,intact,1.0,,I,I,2000.0,,,,,,,,0,13,1
24,,0,1,2,28,recombined,0.0,1.0,,A,1800.0,,,,,,,,0,13,1
25,,0,1,2,29,intact,1.0,,E,E,3100.0,,,,,,,,1,13,1
26,,0,1,2,30,recombined,0.0,0.0,,H,1200.0,,,,,,,,0,13,1
27,,0,1,2,31,recombined,0.0,0.0,,B,1700.0,,,,,,,,0,13,1
28,,0,1,2,32,intact,1.0,,H,H,2100.0,,,,,,,,0,13,1
29,,0,1,2,33,recombined,0.0,1.0,,G,1700.0,,,,,,,,0,13,1
30,,0,1,2,34,intact,1.0,,C,C,2800.0,,,,,,,,1,13,1
31,,0,1,2,35,intact,1.0,,J,J,1900.0,,,,,,,,0,13,1
32,,0,1,2,36,recombined,0.0,1.0,,L,1800.0,,,,,,,,0,13,1
33,,0,1,2,37,intact,1.0,,L,L,1100.0,,,,,,,,0,13,1
34,,0,1,2,38,recombined,0.0,1.0,,J,1900.0,,,,,,,,0,13,1
35,,0,1,2,39,intact,1.0,,K,K,3300.0,,,,,,,,1,13,1
36,,0,1,2,40,recombined,0.0,1.0,,K,2100.0,,,,,,,,0,13,1
37,,0,1,2,41,intact,1.0,,F,F,2500.0,,,,,,,,0,13,1
38,,0,1,2,42,intact,1.0,,D,D,2500.0,,,,,,,,0,13,1
39,,0,1,2,43,recombined,0.0,1.0,,D,1000.0,,,,,,,,0,13,1
40,,0,1,2,44,recombined,0.0,0.0,,F,1300.0,,,,,,,,0,13,1
41,,0,1,2,45,intact,1.0,,I,I,2000.0,,,,,,,,0,13,1
42,,0,1,2,46,recombined,0.0,0.0,,C,4800.0,,,,,,,,1,13,1
43,,0,1,2,47,recombined,0.0,0.0,,I,1200.0,,,,,,,,0,13,1
44,,0,1,2,48,intact,1.0,,G,G,1100.0,,,,,,,,0,13,1
45,,0,1,2,49,recombined,0.0,0.0,,E,1300.0,,,,,,,,0,13,1
46,,0,1,2,50,intact,1.0,,B,B,2000.0,,,,,,,,0,13,1
47,,0,1,2,51,intact,1.0,,A,A,2700.0,,,,,,,,1,13,1
0,,0,1,1,4,recombined,0.0,0.0,,H,4700.0,,,,,,,,1,14,1
1,,0,1,1,5,recombined,0.0,0.0,,I,1400.0,,,,,,,,0,14,1
2,,0,1,1,6,intact,1.0,,D,D,1800.0,,,,,,,,0,14,1
3,,0,1,1,7,recombined,0.0,0.0,,C,1400.0,,,,,,,,0,14,1
4,,0,1,1,8,recombined,0.0,0.0,,E,1900.0,,,,,,,,0,14,1
5,,0,1,1,9,intact,1.0,,I,I,3200.0,,,,,,,,1,14,1
6,,0,1,1,10,intact,1.0,,L,L,1000.0,,,,,,,,0,14,1
7,,0,1,1,11,recombined,0.0,0.0,,G,2500.0,,,,,,,,0,14,1
8,,0,1,1,12,intact,1.0,,K,K,1800.0,,,,,,,,0,14,1
9,,0,1,1,13,intact,1.0,,B,B,1300.0,,,,,,,,0,14,1
10,,0,1,1,14,recombined,0.0,1.0,,L,2600.0,,,,,,,,1,14,1
11,,0,1,1,15,intact,1.0,,E,E,1500.0,,,,,,,,0,14,1
12,,0,1,1,16,intact,1.0,,G,G,2000.0,,,,,,,,0,14,1
13,,0,1,1,17,recombined,0.0,1.0,,J,2300.0,,,,,,,,0,14,1
14,,0,1,1,18,intact,1.0,,H,H,1400.0,,,,,,,,0,14,1
15,,0,1,1,19,recombined,0.0,1.0,,A,2200.0,,,,,,,,0,14,1
16,,0,1,1,20,intact,1.0,,C,C,1100.0,,,,,,,,0,14,1
17,,0,1,1,21,intact,1.0,,A,A,2500.0,,,,,,,,0,14,1
18,,0,1,1,22,recombined,0.0,1.0,,D,1400.0,,,,,,,,0,14,1
19,,0,1,1,23,recombined,0.0,1.0,,F,1600.0,,,,,,,,0,14,1
20,,0,1,1,24,intact,1.0,,J,J,1200.0,,,,,,,,0,14,1
21,,0,1,1,25,intact,1.0,,F,F,1300.0,,,,,,,,0,14,1
22,,0,1,1,26,recombined,0.0,0.0,,B,4900.0,,,,,,,,1,14,1
23,,0,1,1,27,recombined,0.0,1.0,,K,2200.0,,,,,,,,0,14,1
24,,0,1,2,28,intact,1.0,,F,F,1600.0,,,,,,,,0,14,1
25,,0,1,2,29,recombined,0.0,0.0,,B,2000.0,,,,,,,,0,14,1
26,,0,1,2,30,intact,1.0,,K,K,2300.0,,,,,,,,0,14,1
