"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","82","198784","0.0-2.0-5.2-0.2","29","39781","female","364","","","","68","0","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","198381","0","NaN","","0","0","1","400","9100","403","9202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","199088","0.0-2.0-5.2-1.2","29","39781","female","null","","","","null","","3","","","198784","0","","","","","","300","9500","304","9605","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","199491","0.0-2.0-6.0-0.0","29","39781","female","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","199088","0","NaN","","1","1","0","400","9800","403","9909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","199794","0.0-2.0-6.0-1.0","29","39781","female","null","","","","null","","4","","","199491","0","","","","","","300","10200","303","10312","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","200198","0.0-2.0-6.1-0.1","29","39781","female","383","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","199794","0","NaN","","1","0","1","400","10500","404","10615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","200501","0.0-2.0-6.1-1.1","29","39781","female","null","","","","null","","4","","","200198","0","","","","","","300","10900","303","11019","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","200904","0.0-2.0-7.0-0.0","29","39781","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","200501","0","NaN","","0","1","0","400","11200","403","11322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","201209","0.0-2.0-7.0-1.0","29","39781","female","null","","","","null","","5","","","200904","0","","","","","","300","11600","305","11725","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","201612","0.0-2.0-7.1-0.1","29","39781","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","201209","0","NaN","","0","1","0","400","11900","403","12030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","201915","0.0-2.0-7.1-1.1","29","39781","female","null","","","","null","","5","","","201612","0","","","","","","300","12300","303","12433","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","202318","0.0-2.0-7.2-0.2","29","39781","female","350","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","201915","0","NaN","","0","0","1","400","12600","403","12736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","202622","0.0-2.0-7.2-1.2","29","39781","female","null","","","","null","","5","","","202318","0","","","","","","300","13000","304","13139","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","94","207893","0.0-2.0-7.2-2.2-0.2","29","39781","female","5268","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","95","210133","0.0-2.0-7.2-2.2-1.2","29","39781","female","2238","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","210537","0.0-2.0-8.0-0.0","29","39781","female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","210133","1","body_parts","","0","1","0","400","0","404","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","210840","0.0-2.0-8.0-1.0","29","39781","female","null","","","","null","","6","","","210537","1","","","","","","300","400","303","404","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","211243","0.0-2.0-9.0-0.0","29","39781","female","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","210840","1","body_parts","","0","1","0","400","700","403","707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","211547","0.0-2.0-9.0-1.0","29","39781","female","null","","","","null","","7","","","211243","1","","","","","","300","1100","304","1110","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","211951","0.0-2.0-10.0-0.0","29","39781","female","NaN","","","","null","NaN","8","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","211547","1","body_parts","","1","1","0","400","1400","404","1414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","212254","0.0-2.0-10.0-1.0","29","39781","female","null","","","","null","","8","","","211951","1","","","","","","300","1800","303","1818","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","212658","0.0-2.0-11.0-0.0","29","39781","female","NaN","","","","null","NaN","9","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","212254","1","body_parts","","0","1","0","400","2100","404","2121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","212961","0.0-2.0-11.0-1.0","29","39781","female","null","","","","null","","9","","","212658","1","","","","","","300","2500","303","2525","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","213364","0.0-2.0-12.0-0.0","29","39781","female","370","","","","68","0","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","212961","1","body_parts","","0","0","1","400","2800","403","2828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","213667","0.0-2.0-12.0-1.0","29","39781","female","null","","","","null","","10","","","213364","1","","","","","","300","3200","303","3231","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","214071","0.0-2.0-13.0-0.0","29","39781","female","311","","","","68","0","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","213667","1","body_parts","","0","0","1","400","3500","404","3534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","214374","0.0-2.0-13.0-1.0","29","39781","female","null","","","","null","","11","","","214071","1","","","","","","300","3900","303","3938","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","214778","0.0-2.0-14.0-0.0","29","39781","female","300","","","","68","0","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","214374","1","body_parts","","0","0","1","400","4200","404","4241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","215081","0.0-2.0-14.0-1.0","29","39781","female","null","","","","null","","12","","","214778","1","","","","","","300","4600","303","4645","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","215484","0.0-2.0-15.0-0.0","29","39781","female","274","","","","68","0","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","215081","1","body_parts","","0","0","1","400","4900","403","4948","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","215788","0.0-2.0-15.0-1.0","29","39781","female","null","","","","null","","13","","","215484","1","","","","","","300","5300","304","5351","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","216191","0.0-2.0-16.0-0.0","29","39781","female","279","","","","68","0","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","215788","1","body_parts","","0","0","1","400","5600","403","5655","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
