"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","iti_localizer","","html-keyboard-response","81","630833","0.0-2.0-4.1-1.1","35","95708","MALE","null","","","","null","","2","","","630521","0","","","","","","300","8800","312","9393","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","82","631243","0.0-2.0-4.2-0.2","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","630833","0","NaN","","1","1","0","400","9100","410","9705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","631561","0.0-2.0-4.2-1.2","35","95708","MALE","null","","","","null","","2","","","631243","0","","","","","","300","9500","318","10115","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","631997","0.0-2.0-4.3-0.3","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","631561","0","NaN","","1","1","0","400","9800","436","10433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","632317","0.0-2.0-4.3-1.3","35","95708","MALE","null","","","","null","","2","","","631997","0","","","","","","300","10200","320","10869","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","632748","0.0-2.0-4.4-0.4","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","632317","0","NaN","","1","1","0","400","10500","431","11189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","633056","0.0-2.0-4.4-1.4","35","95708","MALE","null","","","","null","","2","","","632748","0","","","","","","300","10900","308","11620","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","633474","0.0-2.0-4.5-0.5","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","633056","0","NaN","","1","1","0","400","11200","418","11928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","633793","0.0-2.0-4.5-1.5","35","95708","MALE","null","","","","null","","2","","","633474","0","","","","","","300","11600","319","12346","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","634208","0.0-2.0-4.6-0.6","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","633793","0","NaN","","1","1","0","400","11900","415","12665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","634519","0.0-2.0-4.6-1.6","35","95708","MALE","null","","","","null","","2","","","634208","0","","","","","","300","12300","311","13080","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","634930","0.0-2.0-4.7-0.7","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","634519","0","NaN","","1","1","0","400","12600","411","13391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","635253","0.0-2.0-4.7-1.7","35","95708","MALE","null","","","","null","","2","","","634930","0","","","","","","300","13000","323","13802","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","635670","0.0-2.0-4.8-0.8","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","635253","0","NaN","","1","1","0","400","13300","417","14125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","636074","0.0-2.0-4.8-1.8","35","95708","MALE","null","","","","null","","2","","","635670","0","","","","","","300","13700","404","14542","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","636502","0.0-2.0-4.9-0.9","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","636074","0","NaN","","1","1","0","400","14000","428","14946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","636825","0.0-2.0-4.9-1.9","35","95708","MALE","null","","","","null","","2","","","636502","0","","","","","","300","14400","323","15374","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","637244","0.0-2.0-4.10-0.10","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","636825","0","NaN","","1","1","0","400","14700","419","15697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","637552","0.0-2.0-4.10-1.10","35","95708","MALE","null","","","","null","","2","","","637244","0","","","","","","300","15100","308","16116","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","637969","0.0-2.0-4.11-0.11","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","637552","0","NaN","","1","1","0","400","15400","417","16424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","638278","0.0-2.0-4.11-1.11","35","95708","MALE","null","","","","null","","2","","","637969","0","","","","","","300","15800","309","16841","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","638687","0.0-2.0-4.12-0.12","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","638278","0","NaN","","1","1","0","400","16100","409","17150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","639003","0.0-2.0-4.12-1.12","35","95708","MALE","null","","","","null","","2","","","638687","0","","","","","","300","16500","316","17559","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","639430","0.0-2.0-4.13-0.13","35","95708","MALE","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","639003","0","NaN","","1","1","0","400","16800","427","17875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","639757","0.0-2.0-4.13-1.13","35","95708","MALE","null","","","","null","","2","","","639430","0","","","","","","300","17200","327","18302","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","640187","0.0-2.0-4.14-0.14","35","95708","MALE","1","","","","75","1","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","639757","0","NaN","","1","0","1","400","17500","430","18629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","640498","0.0-2.0-4.14-1.14","35","95708","MALE","null","","","","null","","2","","","640187","0","","","","","","300","17900","311","19059","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","640916","0.0-2.0-5.0-0.0","35","95708","MALE","203","","","","68","0","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","640498","0","NaN","","0","0","1","400","18200","418","19370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","641226","0.0-2.0-5.0-1.0","35","95708","MALE","null","","","","null","","3","","","640916","0","","","","","","300","18600","310","19788","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","641637","0.0-2.0-6.0-0.0","35","95708","MALE","124","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","641226","0","NaN","","1","0","1","400","18900","411","20098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","641980","0.0-2.0-6.0-1.0","35","95708","MALE","null","","","","null","","4","","","641637","0","","","","","","300","19300","343","20509","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","642405","0.0-2.0-7.0-0.0","35","95708","MALE","137","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","641980","0","NaN","","0","0","1","400","19600","425","20852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","113","642723","0.0-2.0-7.0-1.0","35","95708","MALE","null","","","","null","","5","","","642405","0","","","","","","300","20000","318","21277","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
