"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","isi_outcome_learning","","html-keyboard-response","938","1487441","0.0-4.0-6.0-1.0","34","22705","male","null","","","","null","","4","","","1485635","1","","","","","","1800","1500","1806","1506","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","939","1488946","0.0-4.0-6.0-2.0","34","22705","male","11","","","","68","gain","4","","","1487441","1","","","","0","","1500","3300","1505","3312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","940","1493152","0.0-4.0-6.0-3.0","34","22705","male","null","","","","null","","4","","","1488946","1","","","","","","4200","5100","4206","4817","4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","941","1494659","0.0-4.0-7.0-0.0","34","22705","male","null","","","","null","","5","","","1493152","1","","2100","","","","1500","9300","1507","9023","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","5","B","no_gain","","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","942","1496765","0.0-4.0-7.0-1.0","34","22705","male","null","","","","null","","5","","","1494659","1","","","","","","2100","10800","2106","10530","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","943","1498271","0.0-4.0-7.0-2.0","34","22705","male","63","","","","75","no_gain","5","","","1496765","1","","","","0","","1500","12900","1506","12636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","944","1499476","0.0-4.0-7.0-3.0","34","22705","male","null","","","","null","","5","","","1498271","1","","","","","","1200","15000","1205","14142","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","945","1500982","0.0-4.0-8.0-0.0","34","22705","male","null","","","","null","","6","","","1499476","1","","1900","","","","1500","16200","1506","15347","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","40","J","gain","","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","946","1502888","0.0-4.0-8.0-1.0","34","22705","male","null","","","","null","","6","","","1500982","1","","","","","","1900","17700","1906","16853","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","947","1504394","0.0-4.0-8.0-2.0","34","22705","male","52","","","","68","gain","6","","","1502888","1","","","","0","","1500","19600","1506","18759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","948","1505500","0.0-4.0-8.0-3.0","34","22705","male","null","","","","null","","6","","","1504394","1","","","","","","1100","21500","1106","20265","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","949","1507006","0.0-4.0-9.0-0.0","34","22705","male","null","","","","null","","7","","","1505500","1","","1100","","","","1500","22600","1506","21371","","","","","","","","","","","","0","","","","1000","","","","","","","","","","","","16","D","gain","","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","950","1508111","0.0-4.0-9.0-1.0","34","22705","male","null","","","","null","","7","","","1507006","1","","","","","","1100","24100","1105","22877","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","951","1509616","0.0-4.0-9.0-2.0","34","22705","male","108","","","","68","gain","7","","","1508111","1","","","","0","","1500","25200","1505","23982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","952","1510622","0.0-4.0-9.0-3.0","34","22705","male","null","","","","null","","7","","","1509616","1","","","","","","1000","26300","1006","25487","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","953","1512128","0.0-4.0-10.0-0.0","34","22705","male","null","","","","null","","8","","","1510622","1","","1400","","","","1500","27300","1506","26493","","","","","","","","","","","","0","","","","2100","","","","","","","","","","","","9","C","gain","","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","954","1513534","0.0-4.0-10.0-1.0","34","22705","male","null","","","","null","","8","","","1512128","1","","","","","","1400","28800","1406","27999","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","955","1515040","0.0-4.0-10.0-2.0","34","22705","male","14","","","","75","no_gain","8","","","1513534","1","","","","0","","1500","30200","1506","29405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","956","1517146","0.0-4.0-10.0-3.0","34","22705","male","null","","","","null","","8","","","1515040","1","","","","","","2100","31600","2106","30911","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","957","1518653","0.0-4.0-11.0-0.0","34","22705","male","null","","","","null","","9","","","1517146","1","","2000","","","","1500","33700","1507","33017","","","","","","","","","","","","0","","","","2000","","","","","","","","","","","","38","E","gain","","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","958","1520658","0.0-4.0-11.0-1.0","34","22705","male","null","","","","null","","9","","","1518653","1","","","","","","2000","35200","2005","34524","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","959","1522164","0.0-4.0-11.0-2.0","34","22705","male","121","","","","68","gain","9","","","1520658","1","","","","0","","1500","37200","1506","36529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","960","1524169","0.0-4.0-11.0-3.0","34","22705","male","null","","","","null","","9","","","1522164","1","","","","","","2000","39200","2005","38035","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","961","1525675","0.0-4.0-12.0-0.0","34","22705","male","null","","","","null","","10","","","1524169","1","","2900","","","","1500","41200","1506","40040","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","27","I","gain","","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","962","1528580","0.0-4.0-12.0-1.0","34","22705","male","null","","","","null","","10","","","1525675","1","","","","","","2900","42700","2905","41546","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","963","1530087","0.0-4.0-12.0-2.0","34","22705","male","183","","","","75","no_gain","10","","","1528580","1","","","","0","","1500","45600","1507","44451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","964","1531393","0.0-4.0-12.0-3.0","34","22705","male","null","","","","null","","10","","","1530087","1","","","","","","1300","48500","1306","45958","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","965","1532899","0.0-4.0-13.0-0.0","34","22705","male","null","","","","null","","11","","","1531393","1","","1900","","","","1500","49800","1506","47264","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","10","H","no_gain","","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","966","1534804","0.0-4.0-13.0-1.0","34","22705","male","null","","","","null","","11","","","1532899","1","","","","","","1900","51300","1905","48770","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","967","1536311","0.0-4.0-13.0-2.0","34","22705","male","199","","","","68","gain","11","","","1534804","1","","","","0","","1500","53200","1507","50675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","968","1537432","0.0-4.0-13.0-3.0","34","22705","male","null","","","","null","","11","","","1536311","1","","","","","","1100","55100","1121","52182","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","969","1538939","0.0-4.0-14.0-0.0","34","22705","male","null","","","","null","","12","","","1537432","1","","1100","","","","1500","56200","1507","53303","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","13","L","gain","","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","970","1540044","0.0-4.0-14.0-1.0","34","22705","male","null","","","","null","","12","","","1538939","1","","","","","","1100","57700","1105","54810","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","971","1541550","0.0-4.0-14.0-2.0","34","22705","male","47","","","","68","gain","12","","","1540044","1","","","","0","","1500","58800","1506","55915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","972","1542656","0.0-4.0-14.0-3.0","34","22705","male","null","","","","null","","12","","","1541550","1","","","","","","1100","59900","1106","57421","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","973","1544162","0.0-4.0-15.0-0.0","34","22705","male","null","","","","null","","13","","","1542656","1","","3200","","","","1500","61000","1506","58527","","","","","","","","","","","","0","","","","4200","","","","","","","","","","","","23","F","no_gain","","","","","","","","","","","","","","","","","","","","","","",""
