"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","localizer","","html-keyboard-response","82","253334","0.0-2.0-7.2-0.2","33","23013","female","108","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","252923","0","NaN","","0","0","1","400","9100","411","9662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","253650","0.0-2.0-7.2-1.2","33","23013","female","null","","","","null","","5","","","253334","0","","","","","","300","9500","316","10073","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","84","255115","0.0-2.0-7.2-2.2-0.2","33","23013","female","1450","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","85","256659","0.0-2.0-7.2-2.2-1.2","33","23013","female","1536","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","257121","0.0-2.0-8.0-0.0","33","23013","female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","256659","1","body_parts","","0","1","0","400","0","462","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","257438","0.0-2.0-8.0-1.0","33","23013","female","null","","","","null","","6","","","257121","1","","","","","","300","400","317","462","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","257848","0.0-2.0-9.0-0.0","33","23013","female","146","","","","68","0","7","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","257438","1","body_parts","","0","0","1","400","700","410","779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","258162","0.0-2.0-9.0-1.0","33","23013","female","null","","","","null","","7","","","257848","1","","","","","","300","1100","314","1189","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","258569","0.0-2.0-10.0-0.0","33","23013","female","50","","","","68","0","8","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","258162","1","body_parts","","1","0","0","400","1400","407","1503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","258881","0.0-2.0-10.0-1.0","33","23013","female","null","","","","null","","8","","","258569","1","","","","","","300","1800","312","1910","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","259290","0.0-2.0-11.0-0.0","33","23013","female","199","","","","75","1","9","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","258881","1","body_parts","","0","0","0","400","2100","409","2222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","259601","0.0-2.0-11.0-1.0","33","23013","female","null","","","","null","","9","","","259290","1","","","","","","300","2500","311","2631","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","260010","0.0-2.0-12.0-0.0","33","23013","female","NaN","","","","null","NaN","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","259601","1","body_parts","","0","1","0","400","2800","409","2942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","260327","0.0-2.0-12.0-1.0","33","23013","female","null","","","","null","","10","","","260010","1","","","","","","300","3200","317","3351","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","260743","0.0-2.0-13.0-0.0","33","23013","female","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","260327","1","body_parts","","0","1","0","400","3500","416","3668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","261059","0.0-2.0-13.0-1.0","33","23013","female","null","","","","null","","11","","","260743","1","","","","","","300","3900","316","4084","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","261485","0.0-2.0-14.0-0.0","33","23013","female","166","","","","68","0","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","261059","1","body_parts","","0","0","1","400","4200","426","4400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","261797","0.0-2.0-14.0-1.0","33","23013","female","null","","","","null","","12","","","261485","1","","","","","","300","4600","312","4826","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","262207","0.0-2.0-15.0-0.0","33","23013","female","133","","","","68","0","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","261797","1","body_parts","","0","0","1","400","4900","410","5138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","262526","0.0-2.0-15.0-1.0","33","23013","female","null","","","","null","","13","","","262207","1","","","","","","300","5300","319","5548","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","262946","0.0-2.0-16.0-0.0","33","23013","female","145","","","","68","0","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","262526","1","body_parts","","0","0","1","400","5600","420","5867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","263256","0.0-2.0-16.0-1.0","33","23013","female","null","","","","null","","14","","","262946","1","","","","","","300","6000","310","6287","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","263689","0.0-2.0-17.0-0.0","33","23013","female","5","","","","68","0","15","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","263256","1","body_parts","","0","0","1","400","6300","433","6597","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","264006","0.0-2.0-17.0-1.0","33","23013","female","null","","","","null","","15","","","263689","1","","","","","","300","6700","317","7030","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","264422","0.0-2.0-18.0-0.0","33","23013","female","NaN","","","","null","NaN","16","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","264006","1","body_parts","","0","1","0","400","7000","416","7347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","264733","0.0-2.0-18.0-1.0","33","23013","female","null","","","","null","","16","","","264422","1","","","","","","300","7400","311","7763","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","265157","0.0-2.0-19.0-0.0","33","23013","female","NaN","","","","null","NaN","17","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","264733","1","body_parts","","0","1","0","400","7700","424","8074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","265469","0.0-2.0-19.0-1.0","33","23013","female","null","","","","null","","17","","","265157","1","","","","","","300","8100","312","8498","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","265887","0.0-2.0-20.0-0.0","33","23013","female","32","","","","68","0","18","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","265469","1","body_parts","","0","0","1","400","8400","418","8810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","266198","0.0-2.0-20.0-1.0","33","23013","female","null","","","","null","","18","","","265887","1","","","","","","300","8800","311","9228","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","266608","0.0-2.0-21.0-0.0","33","23013","female","62","","","","68","0","19","","Stimuli/Experimental_stims/localizer/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","266198","1","body_parts","","0","0","1","400","9100","410","9539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","113","266945","0.0-2.0-21.0-1.0","33","23013","female","null","","","","null","","19","","","266608","1","","","","","","300","9500","337","9949","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
