"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","81","1052203","0.0-2.0-8.0-0.0","34","40201","male","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","","1051792","1","body_parts","","0","1","0","400","0","411","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","82","1052519","0.0-2.0-8.0-1.0","34","40201","male","null","","","","null","","6","","","","1052203","1","","","","","","300","400","316","411","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","83","1052933","0.0-2.0-9.0-0.0","34","40201","male","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","","1052519","1","body_parts","","0","1","0","400","700","414","727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","84","1053246","0.0-2.0-9.0-1.0","34","40201","male","null","","","","null","","7","","","","1052933","1","","","","","","300","1100","313","1141","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","85","1053667","0.0-2.0-10.0-0.0","34","40201","male","36","","","","68","0","8","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","","1053246","1","body_parts","","1","0","0","400","1400","421","1454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","86","1053972","0.0-2.0-10.0-1.0","34","40201","male","null","","","","null","","8","","","","1053667","1","","","","","","300","1800","305","1875","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","87","1054395","0.0-2.0-11.0-0.0","34","40201","male","NaN","","","","null","NaN","9","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","","1053972","1","body_parts","","0","1","0","400","2100","423","2180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","88","1054712","0.0-2.0-11.0-1.0","34","40201","male","null","","","","null","","9","","","","1054395","1","","","","","","300","2500","317","2603","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","89","1055120","0.0-2.0-12.0-0.0","34","40201","male","119","","","","75","1","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","","1054712","1","body_parts","","0","0","0","400","2800","408","2920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","90","1055428","0.0-2.0-12.0-1.0","34","40201","male","null","","","","null","","10","","","","1055120","1","","","","","","300","3200","308","3328","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","91","1055844","0.0-2.0-13.0-0.0","34","40201","male","281","","","","68","0","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","","1055428","1","body_parts","","0","0","1","400","3500","416","3636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","92","1056153","0.0-2.0-13.0-1.0","34","40201","male","null","","","","null","","11","","","","1055844","1","","","","","","300","3900","309","4052","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","93","1056567","0.0-2.0-14.0-0.0","34","40201","male","142","","","","68","0","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","","1056153","1","body_parts","","0","0","1","400","4200","414","4361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","94","1056879","0.0-2.0-14.0-1.0","34","40201","male","null","","","","null","","12","","","","1056567","1","","","","","","300","4600","312","4775","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","95","1057291","0.0-2.0-15.0-0.0","34","40201","male","263","","","","68","0","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","","1056879","1","body_parts","","0","0","1","400","4900","412","5087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","96","1057603","0.0-2.0-15.0-1.0","34","40201","male","null","","","","null","","13","","","","1057291","1","","","","","","300","5300","312","5499","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","97","1058016","0.0-2.0-16.0-0.0","34","40201","male","214","","","","68","0","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","","1057603","1","body_parts","","0","0","1","400","5600","413","5811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","98","1058326","0.0-2.0-16.0-1.0","34","40201","male","null","","","","null","","14","","","","1058016","1","","","","","","300","6000","310","6224","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","99","1058748","0.0-2.0-17.0-0.0","34","40201","male","96","","","","68","0","15","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","","1058326","1","body_parts","","0","0","1","400","6300","422","6534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","100","1059058","0.0-2.0-17.0-1.0","34","40201","male","null","","","","null","","15","","","","1058748","1","","","","","","300","6700","310","6956","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","101","1059470","0.0-2.0-18.0-0.0","34","40201","male","212","","","","68","0","16","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","","1059058","1","body_parts","","0","0","1","400","7000","412","7266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","102","1059782","0.0-2.0-18.0-1.0","34","40201","male","null","","","","null","","16","","","","1059470","1","","","","","","300","7400","312","7678","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","103","1060198","0.0-2.0-19.0-0.0","34","40201","male","17","","","","68","0","17","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","","1059782","1","body_parts","","0","0","1","400","7700","416","7990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","104","1060505","0.0-2.0-19.0-1.0","34","40201","male","null","","","","null","","17","","","","1060198","1","","","","","","300","8100","307","8406","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","105","1060923","0.0-2.0-20.0-0.0","34","40201","male","75","","","","68","0","18","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","","1060505","1","body_parts","","0","0","1","400","8400","418","8713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","106","1061233","0.0-2.0-20.0-1.0","34","40201","male","null","","","","null","","18","","","","1060923","1","","","","","","300","8800","310","9131","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","107","1061651","0.0-2.0-21.0-0.0","34","40201","male","274","","","","68","0","19","","Stimuli/Experimental_stims/localizer/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","","1061233","1","body_parts","","0","0","1","400","9100","418","9441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","108","1061960","0.0-2.0-21.0-1.0","34","40201","male","null","","","","null","","19","","","","1061651","1","","","","","","300","9500","309","9859","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","109","1062367","0.0-2.0-22.0-0.0","34","40201","male","72","","","","68","0","20","","Stimuli/Experimental_stims/localizer/body_parts/toan-nguyen-VIeLuUFzesg-unsplash.jpg","","1061960","1","body_parts","","1","0","0","400","9800","407","10168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","110","1062684","0.0-2.0-22.0-1.0","34","40201","male","null","","","","null","","20","","","","1062367","1","","","","","","300","10200","317","10575","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","111","1063091","0.0-2.0-23.0-0.0","34","40201","male","115","","","","68","0","21","","Stimuli/Experimental_stims/localizer/body_parts/sippakorn-yamkasikorn-32_sJlJa5gA-unsplash.jpg","","1062684","1","body_parts","","0","0","1","400","10500","407","10892","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
