"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","localizer","","html-keyboard-response","82","303713","0.0-2.0-5.3-0.3","32","68112","female","344","","","","68","0","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","303309","0","NaN","","0","0","1","400","9100","404","9351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","304019","0.0-2.0-5.3-1.3","32","68112","female","null","","","","null","","3","","","303713","0","","","","","","300","9500","306","9755","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","304424","0.0-2.0-6.0-0.0","32","68112","female","382","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","304019","0","NaN","","1","0","1","400","9800","405","10061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","304731","0.0-2.0-6.0-1.0","32","68112","female","null","","","","null","","4","","","304424","0","","","","","","300","10200","307","10466","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","305137","0.0-2.0-7.0-0.0","32","68112","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","304731","0","NaN","","0","1","0","400","10500","406","10773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","305445","0.0-2.0-7.0-1.0","32","68112","female","null","","","","null","","5","","","305137","0","","","","","","300","10900","308","11179","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","305852","0.0-2.0-7.1-0.1","32","68112","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","305445","0","NaN","","0","1","0","400","11200","407","11487","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","306156","0.0-2.0-7.1-1.1","32","68112","female","null","","","","null","","5","","","305852","0","","","","","","300","11600","304","11894","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","306570","0.0-2.0-7.2-0.2","32","68112","female","327","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","306156","0","NaN","","0","0","1","400","11900","414","12198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","306882","0.0-2.0-7.2-1.2","32","68112","female","null","","","","null","","5","","","306570","0","","","","","","300","12300","312","12612","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","92","308982","0.0-2.0-7.2-2.2-0.2","32","68112","female","2096","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","93","310523","0.0-2.0-7.2-2.2-1.2","32","68112","female","1536","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","310926","0.0-2.0-8.0-0.0","32","68112","female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/faces/christina-wocintechchat-com-0Zx1bDv5BNY-unsplash.jpg","310523","1","faces","","0","1","0","400","0","403","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","311235","0.0-2.0-8.0-1.0","32","68112","female","null","","","","null","","6","","","310926","1","","","","","","300","400","309","403","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","311654","0.0-2.0-9.0-0.0","32","68112","female","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-BQMZ5ligqps-unsplash.jpg","311235","1","faces","","0","1","0","400","700","419","712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","311967","0.0-2.0-9.0-1.0","32","68112","female","null","","","","null","","7","","","311654","1","","","","","","300","1100","313","1131","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","312370","0.0-2.0-10.0-0.0","32","68112","female","256","","","","68","0","8","","Stimuli/Experimental_stims/localizer/faces/matheus-ferrero-W7b3eDUb_2I-unsplash.jpg","311967","1","faces","","0","0","1","400","1400","403","1444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","312681","0.0-2.0-10.0-1.0","32","68112","female","null","","","","null","","8","","","312370","1","","","","","","300","1800","311","1847","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","313086","0.0-2.0-11.0-0.0","32","68112","female","210","","","","68","0","9","","Stimuli/Experimental_stims/localizer/faces/jurica-koletic-7YVZYZeITc8-unsplash.jpg","312681","1","faces","","1","0","0","400","2100","405","2158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","313397","0.0-2.0-11.0-1.0","32","68112","female","null","","","","null","","9","","","313086","1","","","","","","300","2500","311","2563","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","313801","0.0-2.0-12.0-0.0","32","68112","female","363","","","","68","0","10","","Stimuli/Experimental_stims/localizer/faces/drew-hays-agGIKYs4mYs-unsplash.jpg","313397","1","faces","","0","0","1","400","2800","404","2874","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","314111","0.0-2.0-12.0-1.0","32","68112","female","null","","","","null","","10","","","313801","1","","","","","","300","3200","310","3278","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","314520","0.0-2.0-13.0-0.0","32","68112","female","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/faces/rui-silvestre-hAMJpesMeDE-unsplash.jpg","314111","1","faces","","0","1","0","400","3500","409","3588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","314832","0.0-2.0-13.0-1.0","32","68112","female","null","","","","null","","11","","","314520","1","","","","","","300","3900","312","3997","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","315236","0.0-2.0-14.0-0.0","32","68112","female","367","","","","68","0","12","","Stimuli/Experimental_stims/localizer/faces/sean-kong--1B_y4wGs-s-unsplash.jpg","314832","1","faces","","0","0","1","400","4200","404","4309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","315549","0.0-2.0-14.0-1.0","32","68112","female","null","","","","null","","12","","","315236","1","","","","","","300","4600","313","4713","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","315966","0.0-2.0-15.0-0.0","32","68112","female","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/faces/vince-fleming-j3lf-Jn6deo-unsplash.jpg","315549","1","faces","","0","1","0","400","4900","417","5026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","316274","0.0-2.0-15.0-1.0","32","68112","female","null","","","","null","","13","","","315966","1","","","","","","300","5300","308","5443","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","316680","0.0-2.0-16.0-0.0","32","68112","female","NaN","","","","null","NaN","14","","Stimuli/Experimental_stims/localizer/faces/tyler-nix-ZGa9d1a_4tA-unsplash.jpg","316274","1","faces","","0","1","0","400","5600","406","5751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","316995","0.0-2.0-16.0-1.0","32","68112","female","null","","","","null","","14","","","316680","1","","","","","","300","6000","315","6157","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","317398","0.0-2.0-17.0-0.0","32","68112","female","NaN","","","","null","NaN","15","","Stimuli/Experimental_stims/localizer/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","316995","1","faces","","0","1","0","400","6300","403","6472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","113","317711","0.0-2.0-17.0-1.0","32","68112","female","null","","","","null","","15","","","317398","1","","","","","","300","6700","313","6875","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
