"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","81","298704","0.0-2.0-4.2-1.2","25","64283","Male","null","","","","null","","2","","","298398","0","","","","","","300","8800","306","9006","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","82","299109","0.0-2.0-4.3-0.3","25","64283","Male","292","","","","75","1","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","298704","0","NaN","","1","0","1","400","9100","405","9312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","299421","0.0-2.0-4.3-1.3","25","64283","Male","null","","","","null","","2","","","299109","0","","","","","","300","9500","312","9717","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","299827","0.0-2.0-5.0-0.0","25","64283","Male","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","299421","0","NaN","","0","1","0","400","9800","406","10029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","300136","0.0-2.0-5.0-1.0","25","64283","Male","null","","","","null","","3","","","299827","0","","","","","","300","10200","309","10435","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","300557","0.0-2.0-5.1-0.1","25","64283","Male","149","","","","68","0","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","300136","0","NaN","","0","0","1","400","10500","421","10744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","300868","0.0-2.0-5.1-1.1","25","64283","Male","null","","","","null","","3","","","300557","0","","","","","","300","10900","311","11165","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","301280","0.0-2.0-6.0-0.0","25","64283","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","300868","0","NaN","","1","1","0","400","11200","412","11476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","301585","0.0-2.0-6.0-1.0","25","64283","Male","null","","","","null","","4","","","301280","0","","","","","","300","11600","305","11888","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","301993","0.0-2.0-6.1-0.1","25","64283","Male","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","301585","0","NaN","","1","1","0","400","11900","408","12193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","302300","0.0-2.0-6.1-1.1","25","64283","Male","null","","","","null","","4","","","301993","0","","","","","","300","12300","307","12601","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","302706","0.0-2.0-6.2-0.2","25","64283","Male","350","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","302300","0","NaN","","1","0","1","400","12600","406","12908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","303010","0.0-2.0-6.2-1.2","25","64283","Male","null","","","","null","","4","","","302706","0","","","","","","300","13000","304","13314","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","303415","0.0-2.0-7.0-0.0","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","303010","0","NaN","","0","1","0","400","13300","405","13618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","303726","0.0-2.0-7.0-1.0","25","64283","Male","null","","","","null","","5","","","303415","0","","","","","","300","13700","311","14023","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","304133","0.0-2.0-7.1-0.1","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","303726","0","NaN","","0","1","0","400","14000","407","14334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","304439","0.0-2.0-7.1-1.1","25","64283","Male","null","","","","null","","5","","","304133","0","","","","","","300","14400","306","14741","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","304847","0.0-2.0-7.2-0.2","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","304439","0","NaN","","0","1","0","400","14700","408","15047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","305157","0.0-2.0-7.2-1.2","25","64283","Male","null","","","","null","","5","","","304847","0","","","","","","300","15100","310","15455","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","305567","0.0-2.0-7.3-0.3","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","305157","0","NaN","","0","1","0","400","15400","410","15765","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","305872","0.0-2.0-7.3-1.3","25","64283","Male","null","","","","null","","5","","","305567","0","","","","","","300","15800","305","16175","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","306277","0.0-2.0-7.4-0.4","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","305872","0","NaN","","0","1","0","400","16100","405","16480","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","306586","0.0-2.0-7.4-1.4","25","64283","Male","null","","","","null","","5","","","306277","0","","","","","","300","16500","309","16885","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","306998","0.0-2.0-7.5-0.5","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","306586","0","NaN","","0","1","0","400","16800","412","17194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","307304","0.0-2.0-7.5-1.5","25","64283","Male","null","","","","null","","5","","","306998","0","","","","","","300","17200","306","17606","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","307710","0.0-2.0-7.6-0.6","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","307304","0","NaN","","0","1","0","400","17500","406","17912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","308016","0.0-2.0-7.6-1.6","25","64283","Male","null","","","","null","","5","","","307710","0","","","","","","300","17900","306","18318","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","308420","0.0-2.0-7.7-0.7","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","308016","0","NaN","","0","1","0","400","18200","404","18624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","308729","0.0-2.0-7.7-1.7","25","64283","Male","null","","","","null","","5","","","308420","0","","","","","","300","18600","309","19028","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","309138","0.0-2.0-7.8-0.8","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","308729","0","NaN","","0","1","0","400","18900","409","19337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","309444","0.0-2.0-7.8-1.8","25","64283","Male","null","","","","null","","5","","","309138","0","","","","","","300","19300","306","19746","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","309854","0.0-2.0-7.9-0.9","25","64283","Male","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","309444","0","NaN","","0","1","0","400","19600","410","20052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
