"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","82","282774","0.0-2.0-12.0-0.0","25","32234","male","200","","","","75","1","10","","Stimuli/Experimental_stims/localizer/objects/chris-briggs-x9TCnxNBofE-unsplash.jpg","282285","1","objects","","0","0","0","400","2800","489","3123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","283097","0.0-2.0-12.0-1.0","25","32234","male","null","","","","null","","10","","","282774","1","","","","","","300","3200","323","3612","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","283556","0.0-2.0-13.0-0.0","25","32234","male","161","","","","68","0","11","","Stimuli/Experimental_stims/localizer/objects/ignat-dolomanov-kFBDVnmskPA-unsplash.jpg","283097","1","objects","","1","0","0","400","3500","459","3935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","283875","0.0-2.0-13.0-1.0","25","32234","male","null","","","","null","","11","","","283556","1","","","","","","300","3900","319","4394","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","284294","0.0-2.0-14.0-0.0","25","32234","male","35","","","","75","1","12","","Stimuli/Experimental_stims/localizer/objects/adriano-pucciarelli-BE7yaZnZX6o-unsplash.jpg","283875","1","objects","","0","0","0","400","4200","419","4713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","284656","0.0-2.0-14.0-1.0","25","32234","male","null","","","","null","","12","","","284294","1","","","","","","300","4600","362","5132","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","285065","0.0-2.0-15.0-0.0","25","32234","male","134","","","","68","0","13","","Stimuli/Experimental_stims/localizer/objects/eugene-chystiakov-3neSwyntbQ8-unsplash.jpg","284656","1","objects","","0","0","1","400","4900","409","5494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","285417","0.0-2.0-15.0-1.0","25","32234","male","null","","","","null","","13","","","285065","1","","","","","","300","5300","352","5903","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","285843","0.0-2.0-16.0-0.0","25","32234","male","106","","","","68","0","14","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-Xxg-r574pLE-unsplash.jpg","285417","1","objects","","0","0","1","400","5600","426","6255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","286149","0.0-2.0-16.0-1.0","25","32234","male","null","","","","null","","14","","","285843","1","","","","","","300","6000","306","6681","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","286615","0.0-2.0-17.0-0.0","25","32234","male","196","","","","68","0","15","","Stimuli/Experimental_stims/localizer/objects/hipster-mum-XookgCxFw6Q-unsplash.jpg","286149","1","objects","","0","0","1","400","6300","466","6987","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","286931","0.0-2.0-17.0-1.0","25","32234","male","null","","","","null","","15","","","286615","1","","","","","","300","6700","316","7453","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","287352","0.0-2.0-18.0-0.0","25","32234","male","76","","","","68","0","16","","Stimuli/Experimental_stims/localizer/objects/quino-al-8gWEAAXJjtI-unsplash.jpg","286931","1","objects","","0","0","1","400","7000","421","7769","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","287666","0.0-2.0-18.0-1.0","25","32234","male","null","","","","null","","16","","","287352","1","","","","","","300","7400","314","8190","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","288074","0.0-2.0-19.0-0.0","25","32234","male","99","","","","68","0","17","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-mk7D-4UCfmg-unsplash.jpg","287666","1","objects","","0","0","1","400","7700","408","8504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","288389","0.0-2.0-19.0-1.0","25","32234","male","null","","","","null","","17","","","288074","1","","","","","","300","8100","315","8912","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","288806","0.0-2.0-20.0-0.0","25","32234","male","104","","","","75","1","18","","Stimuli/Experimental_stims/localizer/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","288389","1","objects","","0","0","0","400","8400","417","9227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","289124","0.0-2.0-20.0-1.0","25","32234","male","null","","","","null","","18","","","288806","1","","","","","","300","8800","318","9644","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","289540","0.0-2.0-21.0-0.0","25","32234","male","28","","","","75","1","19","","Stimuli/Experimental_stims/localizer/objects/carlos-felipe-ramirez-mesa-HW7bfB3ERSQ-unsplash.jpg","289124","1","objects","","0","0","0","400","9100","416","9962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","289868","0.0-2.0-21.0-1.0","25","32234","male","null","","","","null","","19","","","289540","1","","","","","","300","9500","328","10378","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","290287","0.0-2.0-22.0-0.0","25","32234","male","1","","","","75","1","20","","Stimuli/Experimental_stims/localizer/objects/yoann-siloine-_T4w3JDm6ug-unsplash.jpg","289868","1","objects","","1","0","1","400","9800","419","10706","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","290623","0.0-2.0-22.0-1.0","25","32234","male","null","","","","null","","20","","","290287","1","","","","","","300","10200","336","11125","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","291044","0.0-2.0-23.0-0.0","25","32234","male","59","","","","75","1","21","","Stimuli/Experimental_stims/localizer/objects/ales-krivec-ZMZHcvIVgbg-unsplash.jpg","290623","1","objects","","0","0","0","400","10500","421","11461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","291362","0.0-2.0-23.0-1.0","25","32234","male","null","","","","null","","21","","","291044","1","","","","","","300","10900","318","11882","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","291781","0.0-2.0-24.0-0.0","25","32234","male","284","","","","68","0","22","","Stimuli/Experimental_stims/localizer/objects/designecologist-hvgd0ygXuQQ-unsplash.jpg","291362","1","objects","","0","0","1","400","11200","419","12200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","292094","0.0-2.0-24.0-1.0","25","32234","male","null","","","","null","","22","","","291781","1","","","","","","300","11600","313","12619","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","292520","0.0-2.0-25.0-0.0","25","32234","male","85","","","","68","0","23","","Stimuli/Experimental_stims/localizer/objects/dario-mendez-hnJ2VNZzbns-unsplash.jpg","292094","1","objects","","0","0","1","400","11900","426","12932","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","292831","0.0-2.0-25.0-1.0","25","32234","male","null","","","","null","","23","","","292520","1","","","","","","300","12300","311","13358","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","293253","0.0-2.0-26.0-0.0","25","32234","male","NaN","","","","null","NaN","24","","Stimuli/Experimental_stims/localizer/objects/muhammad-toqeer-NRJ9ipvz2iE-unsplash.jpg","292831","1","objects","","0","1","0","400","12600","422","13669","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","293620","0.0-2.0-26.0-1.0","25","32234","male","null","","","","null","","24","","","293253","1","","","","","","300","13000","367","14091","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
