"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","81","395521","0.0-2.0-3.5-1.5","30","30126","female","null","","","","null","","1","","","395200","0","","","","","","300","8800","321","9469","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","82","395950","0.0-2.0-3.6-0.6","30","30126","female","NaN","","","","null","NaN","1","","Stimuli/Practice_stims/Localizer/becca-tapert-sY5RjMB1KkE-unsplash.jpg","395521","0","NaN","","0","1","0","400","9100","429","9790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","396286","0.0-2.0-3.6-1.6","30","30126","female","null","","","","null","","1","","","395950","0","","","","","","300","9500","336","10219","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","396708","0.0-2.0-3.7-0.7","30","30126","female","NaN","","","","null","NaN","1","","Stimuli/Practice_stims/Localizer/becca-tapert-sY5RjMB1KkE-unsplash.jpg","396286","0","NaN","","0","1","0","400","9800","422","10555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","397035","0.0-2.0-3.7-1.7","30","30126","female","null","","","","null","","1","","","396708","0","","","","","","300","10200","327","10977","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","397452","0.0-2.0-3.8-0.8","30","30126","female","NaN","","","","null","NaN","1","","Stimuli/Practice_stims/Localizer/becca-tapert-sY5RjMB1KkE-unsplash.jpg","397035","0","NaN","","0","1","0","400","10500","417","11304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","397783","0.0-2.0-3.8-1.8","30","30126","female","null","","","","null","","1","","","397452","0","","","","","","300","10900","331","11721","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","398201","0.0-2.0-3.9-0.9","30","30126","female","NaN","","","","null","NaN","1","","Stimuli/Practice_stims/Localizer/becca-tapert-sY5RjMB1KkE-unsplash.jpg","397783","0","NaN","","0","1","0","400","11200","418","12052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","398529","0.0-2.0-3.9-1.9","30","30126","female","null","","","","null","","1","","","398201","0","","","","","","300","11600","328","12470","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","398963","0.0-2.0-3.10-0.10","30","30126","female","270","","","","68","0","1","","Stimuli/Practice_stims/Localizer/becca-tapert-sY5RjMB1KkE-unsplash.jpg","398529","0","NaN","","0","0","1","400","11900","434","12798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","399289","0.0-2.0-3.10-1.10","30","30126","female","null","","","","null","","1","","","398963","0","","","","","","300","12300","326","13232","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","399723","0.0-2.0-4.0-0.0","30","30126","female","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","399289","0","NaN","","1","1","0","400","12600","434","13558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","400041","0.0-2.0-4.0-1.0","30","30126","female","null","","","","null","","2","","","399723","0","","","","","","300","13000","318","13992","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","400470","0.0-2.0-4.1-0.1","30","30126","female","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","400041","0","NaN","","1","1","0","400","13300","429","14310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","400786","0.0-2.0-4.1-1.1","30","30126","female","null","","","","null","","2","","","400470","0","","","","","","300","13700","316","14739","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","401200","0.0-2.0-4.2-0.2","30","30126","female","240","","","","75","1","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","400786","0","NaN","","1","0","1","400","14000","414","15055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","401524","0.0-2.0-4.2-1.2","30","30126","female","null","","","","null","","2","","","401200","0","","","","","","300","14400","324","15469","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","401956","0.0-2.0-5.0-0.0","30","30126","female","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","401524","0","NaN","","0","1","0","400","14700","432","15793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","402273","0.0-2.0-5.0-1.0","30","30126","female","null","","","","null","","3","","","401956","0","","","","","","300","15100","317","16225","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","402696","0.0-2.0-5.1-0.1","30","30126","female","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","402273","0","NaN","","0","1","0","400","15400","423","16542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","403040","0.0-2.0-5.1-1.1","30","30126","female","null","","","","null","","3","","","402696","0","","","","","","300","15800","344","16965","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","403473","0.0-2.0-5.2-0.2","30","30126","female","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","403040","0","NaN","","0","1","0","400","16100","433","17309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","403790","0.0-2.0-5.2-1.2","30","30126","female","null","","","","null","","3","","","403473","0","","","","","","300","16500","317","17742","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","404217","0.0-2.0-5.3-0.3","30","30126","female","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","403790","0","NaN","","0","1","0","400","16800","427","18059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","404541","0.0-2.0-5.3-1.3","30","30126","female","null","","","","null","","3","","","404217","0","","","","","","300","17200","324","18486","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","404967","0.0-2.0-5.4-0.4","30","30126","female","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","404541","0","NaN","","0","1","0","400","17500","426","18810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","405297","0.0-2.0-5.4-1.4","30","30126","female","null","","","","null","","3","","","404967","0","","","","","","300","17900","330","19236","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","405750","0.0-2.0-5.5-0.5","30","30126","female","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","405297","0","NaN","","0","1","0","400","18200","453","19566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","406073","0.0-2.0-5.5-1.5","30","30126","female","null","","","","null","","3","","","405750","0","","","","","","300","18600","323","20019","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","406518","0.0-2.0-5.6-0.6","30","30126","female","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","406073","0","NaN","","0","1","0","400","18900","445","20342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","406832","0.0-2.0-5.6-1.6","30","30126","female","null","","","","null","","3","","","406518","0","","","","","","300","19300","314","20787","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
