"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","warning","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","81","234356","0.0-2.0-7.0-0.0","25","44945","Female","72","","","","75","1","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","","233936","0","NaN","","0","0","0","400","7700","420","8106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","82","234702","0.0-2.0-7.0-1.0","25","44945","Female","null","","","","null","","5","","","","234356","0","","","","","","300","8100","346","8526","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","83","234803","0.0-2.0-7.0-2.0-0.0","25","44945","Female","95","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","84","236484","0.0-2.0-7.0-2.0-1.0","25","44945","Female","1671","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","85","236903","0.0-2.0-8.0-0.0","25","44945","Female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","","236484","1","body_parts","","0","1","0","400","0","419","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","86","237210","0.0-2.0-8.0-1.0","25","44945","Female","null","","","","null","","6","","","","236903","1","","","","","","300","400","307","419","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","87","237623","0.0-2.0-9.0-0.0","25","44945","Female","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","","237210","1","body_parts","","0","1","0","400","700","413","726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","88","237949","0.0-2.0-9.0-1.0","25","44945","Female","null","","","","null","","7","","","","237623","1","","","","","","300","1100","326","1139","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","89","238407","0.0-2.0-10.0-0.0","25","44945","Female","20","","","","68","0","8","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","","237949","1","body_parts","","1","0","0","400","1400","458","1465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","90","238718","0.0-2.0-10.0-1.0","25","44945","Female","null","","","","null","","8","","","","238407","1","","","","","","300","1800","311","1923","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","91","239135","0.0-2.0-11.0-0.0","25","44945","Female","281","","","","75","1","9","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","","238718","1","body_parts","","0","0","0","400","2100","417","2234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","92","239458","0.0-2.0-11.0-1.0","25","44945","Female","null","","","","null","","9","","","","239135","1","","","","","","300","2500","323","2651","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","93","239875","0.0-2.0-12.0-0.0","25","44945","Female","117","","","","68","0","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","","239458","1","body_parts","","0","0","1","400","2800","417","2974","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","94","240189","0.0-2.0-12.0-1.0","25","44945","Female","null","","","","null","","10","","","","239875","1","","","","","","300","3200","314","3391","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","95","240616","0.0-2.0-13.0-0.0","25","44945","Female","182","","","","75","1","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","","240189","1","body_parts","","0","0","0","400","3500","427","3705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","96","240935","0.0-2.0-13.0-1.0","25","44945","Female","null","","","","null","","11","","","","240616","1","","","","","","300","3900","319","4132","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","97","241351","0.0-2.0-14.0-0.0","25","44945","Female","NaN","","","","null","NaN","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","","240935","1","body_parts","","0","1","0","400","4200","416","4451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","98","241661","0.0-2.0-14.0-1.0","25","44945","Female","null","","","","null","","12","","","","241351","1","","","","","","300","4600","310","4867","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","99","242083","0.0-2.0-15.0-0.0","25","44945","Female","0","","","","68","0","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","","241661","1","body_parts","","0","0","1","400","4900","422","5177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","100","242394","0.0-2.0-15.0-1.0","25","44945","Female","null","","","","null","","13","","","","242083","1","","","","","","300","5300","311","5599","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","101","242815","0.0-2.0-16.0-0.0","25","44945","Female","102","","","","68","0","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","","242394","1","body_parts","","0","0","1","400","5600","421","5910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","102","243135","0.0-2.0-16.0-1.0","25","44945","Female","null","","","","null","","14","","","","242815","1","","","","","","300","6000","320","6331","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","103","243585","0.0-2.0-17.0-0.0","25","44945","Female","112","","","","68","0","15","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","","243135","1","body_parts","","0","0","1","400","6300","450","6651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","104","243904","0.0-2.0-17.0-1.0","25","44945","Female","null","","","","null","","15","","","","243585","1","","","","","","300","6700","319","7101","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","105","244408","0.0-2.0-18.0-0.0","25","44945","Female","NaN","","","","null","NaN","16","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","","243904","1","body_parts","","0","1","0","400","7000","504","7420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","106","244739","0.0-2.0-18.0-1.0","25","44945","Female","null","","","","null","","16","","","","244408","1","","","","","","300","7400","331","7924","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","107","245158","0.0-2.0-19.0-0.0","25","44945","Female","NaN","","","","null","NaN","17","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","","244739","1","body_parts","","0","1","0","400","7700","419","8255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","108","245518","0.0-2.0-19.0-1.0","25","44945","Female","null","","","","null","","17","","","","245158","1","","","","","","300","8100","360","8674","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","109","245926","0.0-2.0-20.0-0.0","25","44945","Female","75","","","","68","0","18","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","","245518","1","body_parts","","0","0","1","400","8400","408","9034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","110","246244","0.0-2.0-20.0-1.0","25","44945","Female","null","","","","null","","18","","","","245926","1","","","","","","300","8800","318","9442","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","111","246661","0.0-2.0-21.0-0.0","25","44945","Female","166","","","","68","0","19","","Stimuli/Experimental_stims/localizer/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","","246244","1","body_parts","","0","0","1","400","9100","417","9760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","112","246973","0.0-2.0-21.0-1.0","25","44945","Female","null","","","","null","","19","","","","246661","1","","","","","","300","9500","312","10177","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
