"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","start_run","","html-keyboard-response","83","269827","0.0-2.0-7.1-2.1-1.1","27","56536","female","1708","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","270232","0.0-2.0-8.0-0.0","27","56536","female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/faces/christina-wocintechchat-com-0Zx1bDv5BNY-unsplash.jpg","269827","1","faces","","0","1","0","400","0","405","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","270537","0.0-2.0-8.0-1.0","27","56536","female","null","","","","null","","6","","","270232","1","","","","","","300","400","305","405","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","270947","0.0-2.0-9.0-0.0","27","56536","female","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-BQMZ5ligqps-unsplash.jpg","270537","1","faces","","0","1","0","400","700","410","710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","271252","0.0-2.0-9.0-1.0","27","56536","female","null","","","","null","","7","","","270947","1","","","","","","300","1100","305","1120","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","271656","0.0-2.0-10.0-0.0","27","56536","female","22","","","","68","0","8","","Stimuli/Experimental_stims/localizer/faces/matheus-ferrero-W7b3eDUb_2I-unsplash.jpg","271252","1","faces","","0","0","1","400","1400","404","1425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","271961","0.0-2.0-10.0-1.0","27","56536","female","null","","","","null","","8","","","271656","1","","","","","","300","1800","305","1829","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","272366","0.0-2.0-11.0-0.0","27","56536","female","NaN","","","","null","NaN","9","","Stimuli/Experimental_stims/localizer/faces/jurica-koletic-7YVZYZeITc8-unsplash.jpg","271961","1","faces","","1","1","0","400","2100","405","2134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","272671","0.0-2.0-11.0-1.0","27","56536","female","null","","","","null","","9","","","272366","1","","","","","","300","2500","305","2539","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","273076","0.0-2.0-12.0-0.0","27","56536","female","NaN","","","","null","NaN","10","","Stimuli/Experimental_stims/localizer/faces/drew-hays-agGIKYs4mYs-unsplash.jpg","272671","1","faces","","0","1","0","400","2800","405","2844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","273380","0.0-2.0-12.0-1.0","27","56536","female","null","","","","null","","10","","","273076","1","","","","","","300","3200","304","3249","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","273786","0.0-2.0-13.0-0.0","27","56536","female","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/faces/rui-silvestre-hAMJpesMeDE-unsplash.jpg","273380","1","faces","","0","1","0","400","3500","406","3553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","274090","0.0-2.0-13.0-1.0","27","56536","female","null","","","","null","","11","","","273786","1","","","","","","300","3900","304","3959","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","274494","0.0-2.0-14.0-0.0","27","56536","female","397","","","","68","0","12","","Stimuli/Experimental_stims/localizer/faces/sean-kong--1B_y4wGs-s-unsplash.jpg","274090","1","faces","","0","0","1","400","4200","404","4263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","274801","0.0-2.0-14.0-1.0","27","56536","female","null","","","","null","","12","","","274494","1","","","","","","300","4600","307","4667","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","275206","0.0-2.0-15.0-0.0","27","56536","female","364","","","","68","0","13","","Stimuli/Experimental_stims/localizer/faces/vince-fleming-j3lf-Jn6deo-unsplash.jpg","274801","1","faces","","0","0","1","400","4900","405","4974","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","275510","0.0-2.0-15.0-1.0","27","56536","female","null","","","","null","","13","","","275206","1","","","","","","300","5300","304","5379","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","275915","0.0-2.0-16.0-0.0","27","56536","female","400","","","","68","0","14","","Stimuli/Experimental_stims/localizer/faces/tyler-nix-ZGa9d1a_4tA-unsplash.jpg","275510","1","faces","","0","0","1","400","5600","405","5683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","276220","0.0-2.0-16.0-1.0","27","56536","female","null","","","","null","","14","","","275915","1","","","","","","300","6000","305","6088","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","276624","0.0-2.0-17.0-0.0","27","56536","female","363","","","","68","0","15","","Stimuli/Experimental_stims/localizer/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","276220","1","faces","","0","0","1","400","6300","404","6393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","276927","0.0-2.0-17.0-1.0","27","56536","female","null","","","","null","","15","","","276624","1","","","","","","300","6700","303","6797","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","277332","0.0-2.0-18.0-0.0","27","56536","female","346","","","","68","0","16","","Stimuli/Experimental_stims/localizer/faces/ethan-haddox-__ng3cRXmFE-unsplash.jpg","276927","1","faces","","0","0","1","400","7000","405","7100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","277636","0.0-2.0-18.0-1.0","27","56536","female","null","","","","null","","16","","","277332","1","","","","","","300","7400","304","7505","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","278041","0.0-2.0-19.0-0.0","27","56536","female","321","","","","68","0","17","","Stimuli/Experimental_stims/localizer/faces/foto-sushi-6anudmpILw4-unsplash.jpg","277636","1","faces","","0","0","1","400","7700","405","7809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","278345","0.0-2.0-19.0-1.0","27","56536","female","null","","","","null","","17","","","278041","1","","","","","","300","8100","304","8214","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","278752","0.0-2.0-20.0-0.0","27","56536","female","383","","","","68","0","18","","Stimuli/Experimental_stims/localizer/faces/christian-ferrer-8vT-DgHZDG4-unsplash.jpg","278345","1","faces","","0","0","1","400","8400","407","8518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","279057","0.0-2.0-20.0-1.0","27","56536","female","null","","","","null","","18","","","278752","1","","","","","","300","8800","305","8925","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","279461","0.0-2.0-21.0-0.0","27","56536","female","382","","","","68","0","19","","Stimuli/Experimental_stims/localizer/faces/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg","279057","1","faces","","0","0","1","400","9100","404","9230","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","279767","0.0-2.0-21.0-1.0","27","56536","female","null","","","","null","","19","","","279461","1","","","","","","300","9500","306","9634","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","280172","0.0-2.0-22.0-0.0","27","56536","female","334","","","","75","1","20","","Stimuli/Experimental_stims/localizer/faces/toa-heftiba-2O1EUSTRBrY-unsplash.jpg","279767","1","faces","","1","0","1","400","9800","405","9940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","113","280475","0.0-2.0-22.0-1.0","27","56536","female","null","","","","null","","20","","","280172","1","","","","","","300","10200","303","10345","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
