"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","iti_localizer","","html-keyboard-response","81","226166","0.0-2.0-6.0-1.0","27","87740","Female","null","","","","null","","4","","","225857","0","","","","","","300","8800","309","9327","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","82","226585","0.0-2.0-6.1-0.1","27","87740","Female","313","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","226166","0","NaN","","1","0","1","400","9100","419","9636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","226899","0.0-2.0-6.1-1.1","27","87740","Female","null","","","","null","","4","","","226585","0","","","","","","300","9500","314","10055","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","227313","0.0-2.0-7.0-0.0","27","87740","Female","182","","","","75","1","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","226899","0","NaN","","0","0","0","400","9800","414","10369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","228021","0.0-2.0-7.0-1.0","27","87740","Female","null","","","","null","","5","","","227313","0","","","","","","300","10200","708","10783","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","86","229628","0.0-2.0-7.0-2.0-0.0","27","87740","Female","1598","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","87","231426","0.0-2.0-7.0-2.0-1.0","27","87740","Female","1791","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","231932","0.0-2.0-8.0-0.0","27","87740","Female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/faces/christina-wocintechchat-com-0Zx1bDv5BNY-unsplash.jpg","231426","1","faces","","0","1","0","400","0","506","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","232262","0.0-2.0-8.0-1.0","27","87740","Female","null","","","","null","","6","","","231932","1","","","","","","300","400","330","506","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","232668","0.0-2.0-9.0-0.0","27","87740","Female","134","","","","68","0","7","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-BQMZ5ligqps-unsplash.jpg","232262","1","faces","","0","0","1","400","700","406","836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","232980","0.0-2.0-9.0-1.0","27","87740","Female","null","","","","null","","7","","","232668","1","","","","","","300","1100","312","1242","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","233391","0.0-2.0-10.0-0.0","27","87740","Female","181","","","","68","0","8","","Stimuli/Experimental_stims/localizer/faces/matheus-ferrero-W7b3eDUb_2I-unsplash.jpg","232980","1","faces","","0","0","1","400","1400","411","1554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","233704","0.0-2.0-10.0-1.0","27","87740","Female","null","","","","null","","8","","","233391","1","","","","","","300","1800","313","1965","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","234157","0.0-2.0-11.0-0.0","27","87740","Female","148","","","","68","0","9","","Stimuli/Experimental_stims/localizer/faces/jurica-koletic-7YVZYZeITc8-unsplash.jpg","233704","1","faces","","1","0","0","400","2100","453","2278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","234468","0.0-2.0-11.0-1.0","27","87740","Female","null","","","","null","","9","","","234157","1","","","","","","300","2500","311","2731","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","234889","0.0-2.0-12.0-0.0","27","87740","Female","116","","","","75","1","10","","Stimuli/Experimental_stims/localizer/faces/drew-hays-agGIKYs4mYs-unsplash.jpg","234468","1","faces","","0","0","0","400","2800","421","3042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","235200","0.0-2.0-12.0-1.0","27","87740","Female","null","","","","null","","10","","","234889","1","","","","","","300","3200","311","3463","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","235625","0.0-2.0-13.0-0.0","27","87740","Female","52","","","","68","0","11","","Stimuli/Experimental_stims/localizer/faces/rui-silvestre-hAMJpesMeDE-unsplash.jpg","235200","1","faces","","0","0","1","400","3500","425","3774","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","235939","0.0-2.0-13.0-1.0","27","87740","Female","null","","","","null","","11","","","235625","1","","","","","","300","3900","314","4199","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","236350","0.0-2.0-14.0-0.0","27","87740","Female","0","","","","68","0","12","","Stimuli/Experimental_stims/localizer/faces/sean-kong--1B_y4wGs-s-unsplash.jpg","235939","1","faces","","0","0","1","400","4200","411","4513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","236659","0.0-2.0-14.0-1.0","27","87740","Female","null","","","","null","","12","","","236350","1","","","","","","300","4600","309","4924","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","237073","0.0-2.0-15.0-0.0","27","87740","Female","367","","","","68","0","13","","Stimuli/Experimental_stims/localizer/faces/vince-fleming-j3lf-Jn6deo-unsplash.jpg","236659","1","faces","","0","0","1","400","4900","414","5233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","237384","0.0-2.0-15.0-1.0","27","87740","Female","null","","","","null","","13","","","237073","1","","","","","","300","5300","311","5647","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","237940","0.0-2.0-16.0-0.0","27","87740","Female","53","","","","75","1","14","","Stimuli/Experimental_stims/localizer/faces/tyler-nix-ZGa9d1a_4tA-unsplash.jpg","237384","1","faces","","0","0","0","400","5600","556","5958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","238253","0.0-2.0-16.0-1.0","27","87740","Female","null","","","","null","","14","","","237940","1","","","","","","300","6000","313","6514","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","238670","0.0-2.0-17.0-0.0","27","87740","Female","29","","","","68","0","15","","Stimuli/Experimental_stims/localizer/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","238253","1","faces","","0","0","1","400","6300","417","6827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","238983","0.0-2.0-17.0-1.0","27","87740","Female","null","","","","null","","15","","","238670","1","","","","","","300","6700","313","7244","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","239398","0.0-2.0-18.0-0.0","27","87740","Female","26","","","","75","1","16","","Stimuli/Experimental_stims/localizer/faces/ethan-haddox-__ng3cRXmFE-unsplash.jpg","238983","1","faces","","0","0","0","400","7000","415","7557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","239716","0.0-2.0-18.0-1.0","27","87740","Female","null","","","","null","","16","","","239398","1","","","","","","300","7400","318","7972","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","240131","0.0-2.0-19.0-0.0","27","87740","Female","35","","","","68","0","17","","Stimuli/Experimental_stims/localizer/faces/foto-sushi-6anudmpILw4-unsplash.jpg","239716","1","faces","","0","0","1","400","7700","415","8290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","240446","0.0-2.0-19.0-1.0","27","87740","Female","null","","","","null","","17","","","240131","1","","","","","","300","8100","315","8705","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","240925","0.0-2.0-20.0-0.0","27","87740","Female","194","","","","68","0","18","","Stimuli/Experimental_stims/localizer/faces/christian-ferrer-8vT-DgHZDG4-unsplash.jpg","240446","1","faces","","0","0","1","400","8400","479","9020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
