"","success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","warning","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"51","","rating","","html-slider-response",50,180174,"0.0-1.0-47.0",33,21859,"Female","1857","","",NA,"","45",45,30,"Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"52","","rating","","html-slider-response",51,185414,"0.0-1.0-48.0",33,21859,"Female","5227","","",NA,"","47",46,32,"Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"53","","rating","","html-slider-response",52,187758,"0.0-1.0-49.0",33,21859,"Female","2330","","",NA,"","47",47,21,"Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"54","","localizer_instructions","","instructions",53,201244,"0.0-2.0-0.0-0.0",33,21859,"Female","13307","","[{""page_index"":0,""viewing_time"":5509},{""page_index"":1,""viewing_time"":5341},{""page_index"":2,""viewing_time"":2457}]",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"55","","localizer_comprehension_check","","survey-multi-choice",54,209581,"0.0-2.0-0.0-1.0",33,21859,"Female","8315","{""Q0"":""True"",""Q1"":""D"",""Q2"":""K""}","",1,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"56","","missed_instruction_checkup","","html-keyboard-response",55,213860,"0.0-2.0-0.0-2.0-0.0",33,21859,"Female","4265","","",NA,"68","",NA,NA,"",1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"57","","localizer_instructions","","instructions",56,219115,"0.0-2.0-0.1-0.1",33,21859,"Female","5245","","[{""page_index"":0,""viewing_time"":2060},{""page_index"":1,""viewing_time"":1258},{""page_index"":2,""viewing_time"":1927}]",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"58","","localizer_comprehension_check","","survey-multi-choice",57,226411,"0.0-2.0-0.1-1.1",33,21859,"Female","7285","{""Q0"":""True"",""Q1"":""K"",""Q2"":""D""}","",0,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"59","","","","html-keyboard-response",58,231282,"0.0-2.0-1.0",33,21859,"Female","4858","","",NA,"68","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"60","","localizer","","html-keyboard-response",59,231711,"0.0-2.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,NA,0,NA,"Stimuli/Practice_stims/Localizer/annie-spratt-g9KFpAfQ5bc-unsplash.jpg",NA,231282,0,NA,NA,0,1,0,400,0,429,0,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"61","","iti_localizer","","html-keyboard-response",60,232044,"0.0-2.0-2.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",0,NA,"",NA,231711,0,"",NA,NA,NA,NA,300,400,333,429,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"62","","localizer","","html-keyboard-response",61,232476,"0.0-2.0-2.1-0.1",33,21859,"Female",NA,"","",NA,NA,NA,0,NA,"Stimuli/Practice_stims/Localizer/annie-spratt-g9KFpAfQ5bc-unsplash.jpg",NA,232044,0,NA,NA,0,1,0,400,700,432,762,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"63","","iti_localizer","","html-keyboard-response",62,232803,"0.0-2.0-2.1-1.1",33,21859,"Female",NA,"","",NA,NA,"",0,NA,"",NA,232476,0,"",NA,NA,NA,NA,300,1100,327,1194,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"64","","localizer","","html-keyboard-response",63,233232,"0.0-2.0-2.2-0.2",33,21859,"Female","258","","",NA,"68","0",0,NA,"Stimuli/Practice_stims/Localizer/annie-spratt-g9KFpAfQ5bc-unsplash.jpg",NA,232803,0,NA,NA,0,0,1,400,1400,429,1521,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"65","","iti_localizer","","html-keyboard-response",64,233633,"0.0-2.0-2.2-1.2",33,21859,"Female",NA,"","",NA,NA,"",0,NA,"",NA,233232,0,"",NA,NA,NA,NA,300,1800,401,1950,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"66","","localizer","","html-keyboard-response",65,234067,"0.0-2.0-3.0-0.0",33,21859,"Female","23","","",NA,"68","0",1,NA,"Stimuli/Practice_stims/Localizer/becca-tapert-sY5RjMB1KkE-unsplash.jpg",NA,233633,0,NA,NA,0,0,1,400,2100,434,2351,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"67","","iti_localizer","","html-keyboard-response",66,234381,"0.0-2.0-3.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",1,NA,"",NA,234067,0,"",NA,NA,NA,NA,300,2500,314,2785,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"68","","localizer","","html-keyboard-response",67,234826,"0.0-2.0-4.0-0.0",33,21859,"Female","117","","",NA,"68","0",2,NA,"Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg",NA,234381,0,NA,NA,1,0,0,400,2800,445,3099,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"69","","iti_localizer","","html-keyboard-response",68,235217,"0.0-2.0-4.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",2,NA,"",NA,234826,0,"",NA,NA,NA,NA,300,3200,391,3544,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"70","","localizer","","html-keyboard-response",69,235636,"0.0-2.0-5.0-0.0",33,21859,"Female","68","","",NA,"75","1",3,NA,"Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg",NA,235217,0,NA,NA,0,0,0,400,3500,419,3935,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"71","","iti_localizer","","html-keyboard-response",70,235960,"0.0-2.0-5.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",3,NA,"",NA,235636,0,"",NA,NA,NA,NA,300,3900,324,4354,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"72","","localizer","","html-keyboard-response",71,236378,"0.0-2.0-6.0-0.0",33,21859,"Female","35","","",NA,"75","1",4,NA,"Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg",NA,235960,0,NA,NA,1,0,1,400,4200,418,4678,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"73","","iti_localizer","","html-keyboard-response",72,236725,"0.0-2.0-6.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",4,NA,"",NA,236378,0,"",NA,NA,NA,NA,300,4600,347,5096,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"74","","localizer","","html-keyboard-response",73,237212,"0.0-2.0-7.0-0.0",33,21859,"Female","19","","",NA,"75","1",5,NA,"Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg",NA,236725,0,NA,NA,0,0,0,400,4900,487,5443,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"75","","iti_localizer","","html-keyboard-response",74,237594,"0.0-2.0-7.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",5,NA,"",NA,237212,0,"",NA,NA,NA,NA,300,5300,382,5930,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"76","","practice_over","","html-keyboard-response",75,237715,"0.0-2.0-7.0-2.0-0.0",33,21859,"Female","112","","",NA,"68","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"77","","start_run","","html-keyboard-response",76,241305,"0.0-2.0-7.0-2.0-1.0",33,21859,"Female","3580","","",NA,"84","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"78","","localizer","","html-keyboard-response",77,242117,"0.0-2.0-8.0-0.0",33,21859,"Female",NA,"","",NA,NA,NA,6,NA,"Stimuli/Experimental_stims/localizer/faces/allef-vinicius-C_1jjFJioWg-unsplash.jpg",NA,241305,1,"faces",NA,0,1,0,400,0,812,0,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"79","","iti_localizer","","html-keyboard-response",78,242440,"0.0-2.0-8.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",6,NA,"",NA,242117,1,"",NA,NA,NA,NA,300,400,323,812,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"80","","localizer","","html-keyboard-response",79,242857,"0.0-2.0-9.0-0.0",33,21859,"Female","5","","",NA,"68","0",7,NA,"Stimuli/Experimental_stims/localizer/faces/ayo-ogunseinde-sibVwORYqs0-unsplash.jpg",NA,242440,1,"faces",NA,1,0,0,400,700,417,1135,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"81","","iti_localizer","","html-keyboard-response",80,243266,"0.0-2.0-9.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",7,NA,"",NA,242857,1,"",NA,NA,NA,NA,300,1100,409,1552,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"82","","localizer","","html-keyboard-response",81,243766,"0.0-2.0-10.0-0.0",33,21859,"Female","62","","",NA,"75","1",8,NA,"Stimuli/Experimental_stims/localizer/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg",NA,243266,1,"faces",NA,0,0,0,400,1400,500,1961,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"83","","iti_localizer","","html-keyboard-response",82,244213,"0.0-2.0-10.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",8,NA,"",NA,243766,1,"",NA,NA,NA,NA,300,1800,447,2461,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"84","","localizer","","html-keyboard-response",83,244648,"0.0-2.0-11.0-0.0",33,21859,"Female","5","","",NA,"68","0",9,NA,"Stimuli/Experimental_stims/localizer/faces/hisu-lee-2qvxIr_DXGo-unsplash.jpg",NA,244213,1,"faces",NA,0,0,1,400,2100,435,2908,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"85","","iti_localizer","","html-keyboard-response",84,244957,"0.0-2.0-11.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",9,NA,"",NA,244648,1,"",NA,NA,NA,NA,300,2500,309,3343,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"86","","localizer","","html-keyboard-response",85,245383,"0.0-2.0-12.0-0.0",33,21859,"Female","268","","",NA,"68","0",10,NA,"Stimuli/Experimental_stims/localizer/faces/austin-wade-X6Uj51n5CE8-unsplash.jpg",NA,244957,1,"faces",NA,0,0,1,400,2800,426,3652,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"87","","iti_localizer","","html-keyboard-response",86,245727,"0.0-2.0-12.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",10,NA,"",NA,245383,1,"",NA,NA,NA,NA,300,3200,344,4078,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"88","","localizer","","html-keyboard-response",87,246170,"0.0-2.0-13.0-0.0",33,21859,"Female","86","","",NA,"75","1",11,NA,"Stimuli/Experimental_stims/localizer/faces/darshan-patel-QJEVpydulGs-unsplash.jpg",NA,245727,1,"faces",NA,0,0,0,400,3500,443,4422,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"89","","iti_localizer","","html-keyboard-response",88,246489,"0.0-2.0-13.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",11,NA,"",NA,246170,1,"",NA,NA,NA,NA,300,3900,319,4865,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"90","","localizer","","html-keyboard-response",89,246901,"0.0-2.0-14.0-0.0",33,21859,"Female","17","","",NA,"75","1",12,NA,"Stimuli/Experimental_stims/localizer/faces/aleksandar-popovski-Jy4ELSGPHTc-unsplash.jpg",NA,246489,1,"faces",NA,0,0,0,400,4200,412,5184,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"91","","iti_localizer","","html-keyboard-response",90,247212,"0.0-2.0-14.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",12,NA,"",NA,246901,1,"",NA,NA,NA,NA,300,4600,311,5596,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"92","","localizer","","html-keyboard-response",91,247629,"0.0-2.0-15.0-0.0",33,21859,"Female","1","","",NA,"75","1",13,NA,"Stimuli/Experimental_stims/localizer/faces/ethan-haddox-__ng3cRXmFE-unsplash.jpg",NA,247212,1,"faces",NA,0,0,0,400,4900,417,5907,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"93","","iti_localizer","","html-keyboard-response",92,247950,"0.0-2.0-15.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",13,NA,"",NA,247629,1,"",NA,NA,NA,NA,300,5300,321,6324,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"94","","localizer","","html-keyboard-response",93,248468,"0.0-2.0-16.0-0.0",33,21859,"Female","171","","",NA,"75","1",14,NA,"Stimuli/Experimental_stims/localizer/faces/jake-nackos-IF9TK5Uy-KI-unsplash.jpg",NA,247950,1,"faces",NA,0,0,0,400,5600,518,6645,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"95","","iti_localizer","","html-keyboard-response",94,248794,"0.0-2.0-16.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",14,NA,"",NA,248468,1,"",NA,NA,NA,NA,300,6000,326,7163,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"96","","localizer","","html-keyboard-response",95,249216,"0.0-2.0-17.0-0.0",33,21859,"Female","48","","",NA,"68","0",15,NA,"Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-o-wlIFT4zE4-unsplash.jpg",NA,248794,1,"faces",NA,0,0,1,400,6300,422,7489,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"97","","iti_localizer","","html-keyboard-response",96,249536,"0.0-2.0-17.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",15,NA,"",NA,249216,1,"",NA,NA,NA,NA,300,6700,320,7911,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"98","","localizer","","html-keyboard-response",97,249948,"0.0-2.0-18.0-0.0",33,21859,"Female","3","","",NA,"68","0",16,NA,"Stimuli/Experimental_stims/localizer/faces/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg",NA,249536,1,"faces",NA,0,0,1,400,7000,412,8231,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"99","","iti_localizer","","html-keyboard-response",98,250268,"0.0-2.0-18.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",16,NA,"",NA,249948,1,"",NA,NA,NA,NA,300,7400,320,8643,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"100","","localizer","","html-keyboard-response",99,250690,"0.0-2.0-19.0-0.0",33,21859,"Female","30","","",NA,"75","1",17,NA,"Stimuli/Experimental_stims/localizer/faces/foto-sushi-6anudmpILw4-unsplash.jpg",NA,250268,1,"faces",NA,0,0,0,400,7700,422,8963,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"101","","iti_localizer","","html-keyboard-response",100,251006,"0.0-2.0-19.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",17,NA,"",NA,250690,1,"",NA,NA,NA,NA,300,8100,316,9385,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"102","","localizer","","html-keyboard-response",101,251431,"0.0-2.0-20.0-0.0",33,21859,"Female","199","","",NA,"75","1",18,NA,"Stimuli/Experimental_stims/localizer/faces/samuel-dixon--fQ5XNOcqFQ-unsplash.jpg",NA,251006,1,"faces",NA,0,0,0,400,8400,425,9701,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"103","","iti_localizer","","html-keyboard-response",102,251759,"0.0-2.0-20.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",18,NA,"",NA,251431,1,"",NA,NA,NA,NA,300,8800,328,10126,300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"104","","localizer","","html-keyboard-response",103,252170,"0.0-2.0-21.0-0.0",33,21859,"Female","2","","",NA,"68","0",19,NA,"Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-vp9mRauo68c-unsplash.jpg",NA,251759,1,"faces",NA,0,0,1,400,9100,411,10454,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
